"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Unknown","Office of the Public Guardian","AA/AO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Office of the Public Guardian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Planning Inspectorate","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Public Health England","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Registers of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Royal Fleet Auxiliary","Unknown","145","[c]","35020","32400"
"Leaver CS","2021","Unknown","Rural Payments Agency","AA/AO","45","[c]","20830","21050"
"Leaver CS","2021","Unknown","Rural Payments Agency","EO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Rural Payments Agency","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scotland Office (incl. Office of the Advocate General for Scotland)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","AA/AO","60","[c]","21730","20850"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Courts and Tribunals Service","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Fiscal Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","AA/AO","25","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Government (excl. agencies)","SEO/HEO","30","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","AA/AO","55","[c]","22380","20810"
"Leaver CS","2021","Unknown","Scottish Prison Service","EO","60","[c]","32450","33650"
"Leaver CS","2021","Unknown","Scottish Prison Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Prison Service","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Serious Fraud Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Student Awards Agency for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Submarine Delivery Agency","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Transport Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Hydrographic Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","UK Intellectual Property Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","United Kingdom Statistics Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","AA/AO","35","[c]","20580","20170"
"Leaver CS","2021","Unknown","Valuation Office Agency","EO","55","[c]","25880","25500"
"Leaver CS","2021","Unknown","Valuation Office Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Valuation Office Agency","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Veterinary Medicines Directorate","SEO/HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wales Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Government (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Welsh Revenue Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Unknown","Wilton Park","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Accountant in Bankruptcy","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Advisory, Conciliation and Arbitration Service","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Animal and Plant Health Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Attorney General's Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","AA/AO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","G6/G7","45","[c]","60680","57910"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Cabinet Office (excl. agencies)","SEO/HEO","35","[c]","36710","35590"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Centre for Environment, Fisheries and Aquaculture Science","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Charity Commission","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Companies House","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","G6/G7","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Competition and Markets Authority","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Criminal Injuries Compensation Authority","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Criminal Injuries Compensation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Criminal Injuries Compensation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Commercial Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Commercial Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Commercial Service","G6/G7","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Commercial Service","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Office and Procurator Fiscal Service","AA/AO","45","[c]","21470","21490"
"Leaver CS","2021","White","Crown Office and Procurator Fiscal Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Office and Procurator Fiscal Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Office and Procurator Fiscal Service","SEO/HEO","25","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Prosecution Service","AA/AO","50","[c]","21990","21950"
"Leaver CS","2021","White","Crown Prosecution Service","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Prosecution Service","G6/G7","95","[c]","58760","55610"
"Leaver CS","2021","White","Crown Prosecution Service","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Prosecution Service","SEO/HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Crown Prosecution Service Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt Management Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Debt Management Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Electronics and Components Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Electronics and Components Agency","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Electronics and Components Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Equipment and Support","EO","120","[c]","21180","20310"
"Leaver CS","2021","White","Defence Equipment and Support","G6/G7","35","[c]","57780","55000"
"Leaver CS","2021","White","Defence Equipment and Support","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Equipment and Support","SEO/HEO","200","[c]","35840","35760"
"Leaver CS","2021","White","Defence Equipment and Support","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Science and Technology Laboratory","AA/AO","55","[c]","17510","17180"
"Leaver CS","2021","White","Defence Science and Technology Laboratory","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Defence Science and Technology Laboratory","G6/G7","40","[c]","54030","49320"
"Leaver CS","2021","White","Defence Science and Technology Laboratory","SEO/HEO","65","[c]","31370","28650"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6/G7","50","[c]","56730","54900"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO/HEO","35","[c]","36970","36810"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Digital, Culture, Media and Sport","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education (excl. agencies)","EO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education (excl. agencies)","G6/G7","55","[c]","57750","54400"
"Leaver CS","2021","White","Department for Education (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Education (excl. agencies)","SEO/HEO","65","[c]","37440","36960"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Development","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Development","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Development","G6/G7","10","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Development","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Development","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for International Trade","SEO/HEO","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport (excl. agencies)","G6/G7","15","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Transport (excl. agencies)","SEO/HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","White","Department for Work and Pensions (excl. agencies)","AA/AO","1405","[c]","21020","21010"
