"Status","Year","Region_ITL3","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","North Hampshire","AA/AO","AA","75","70","19040","19560"
"In post","2021","North Hampshire","AA/AO","AO","225","205","22040","21010"
"In post","2021","North Hampshire","EO","EO","270","255","27220","27570"
"In post","2021","North Hampshire","G6/G7","G6","15","15","84590","92850"
"In post","2021","North Hampshire","G6/G7","G7","80","80","69500","74860"
"In post","2021","North Hampshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North Hampshire","SEO/HEO","HEO","200","195","34070","33300"
"In post","2021","North Hampshire","SEO/HEO","SEO","90","85","42470","40580"
"In post","2021","North Hampshire","Unknown","Unknown","60","55","29820","28200"
"In post","2021","North Lanarkshire","AA/AO","AA","50","45","20150","20070"
"In post","2021","North Lanarkshire","AA/AO","AO","1410","1175","20940","20660"
"In post","2021","North Lanarkshire","EO","EO","850","770","28110","27570"
"In post","2021","North Lanarkshire","G6/G7","G6","20","15","64860","64670"
"In post","2021","North Lanarkshire","G6/G7","G7","45","40","52540","52580"
"In post","2021","North Lanarkshire","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","North Lanarkshire","SEO/HEO","HEO","295","275","32650","31810"
"In post","2021","North Lanarkshire","SEO/HEO","SEO","130","120","40560","38630"
"In post","2021","North Northamptonshire","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","AA/AO","AO","200","165","21220","21010"
"In post","2021","North Northamptonshire","EO","EO","250","235","27640","27570"
"In post","2021","North Northamptonshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","North Northamptonshire","SEO/HEO","HEO","20","20","33010","33180"
"In post","2021","North Northamptonshire","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","North Northamptonshire","Unknown","Unknown","25","25","28140","30210"
"In post","2021","North Nottinghamshire","AA/AO","AA","100","90","20200","20600"
"In post","2021","North Nottinghamshire","AA/AO","AO","320","305","25350","25380"
"In post","2021","North Nottinghamshire","EO","EO","320","295","27800","27570"
"In post","2021","North Nottinghamshire","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","G6/G7","G7","20","20","58940","55400"
"In post","2021","North Nottinghamshire","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","North Nottinghamshire","SEO/HEO","HEO","80","80","34110","34130"
"In post","2021","North Nottinghamshire","SEO/HEO","SEO","50","50","46910","44760"
"In post","2021","North Nottinghamshire","Unknown","Unknown","95","90","31560","30880"
"In post","2021","North Yorkshire CC","AA/AO","AA","235","225","19050","19560"
"In post","2021","North Yorkshire CC","AA/AO","AO","575","545","24780","21130"
"In post","2021","North Yorkshire CC","EO","EO","535","500","28020","27570"
"In post","2021","North Yorkshire CC","G6/G7","G6","10","10","64900","60980"
"In post","2021","North Yorkshire CC","G6/G7","G7","80","75","61080","54540"
"In post","2021","North Yorkshire CC","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","North Yorkshire CC","SEO/HEO","HEO","265","260","34390","33300"
"In post","2021","North Yorkshire CC","SEO/HEO","SEO","130","125","40780","40580"
"In post","2021","North Yorkshire CC","Unknown","Unknown","95","85","29360","29200"
"In post","2021","Northumberland","AA/AO","AA","20","20","18920","19560"
"In post","2021","Northumberland","AA/AO","AO","70","65","20920","21010"
"In post","2021","Northumberland","EO","EO","195","170","27250","27570"
"In post","2021","Northumberland","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Northumberland","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Northumberland","SEO/HEO","HEO","50","45","33770","33300"
"In post","2021","Northumberland","SEO/HEO","SEO","20","15","40230","40430"
"In post","2021","Northumberland","Unknown","Unknown","35","30","32760","32690"
"In post","2021","Norwich and East Norfolk","AA/AO","AA","95","90","19990","20600"
"In post","2021","Norwich and East Norfolk","AA/AO","AO","535","475","22600","21010"
"In post","2021","Norwich and East Norfolk","EO","EO","555","495","27230","27570"
"In post","2021","Norwich and East Norfolk","G6/G7","G6","30","30","67470","67000"
"In post","2021","Norwich and East Norfolk","G6/G7","G7","95","90","52140","51190"
"In post","2021","Norwich and East Norfolk","SCS level","SCS level","15","10","82590","73800"
"In post","2021","Norwich and East Norfolk","SEO/HEO","HEO","215","205","32080","31990"
"In post","2021","Norwich and East Norfolk","SEO/HEO","SEO","130","125","41190","39310"
"In post","2021","Norwich and East Norfolk","Unknown","Unknown","120","105","29580","29300"
"In post","2021","Nottingham","AA/AO","AA","115","105","19170","20070"
"In post","2021","Nottingham","AA/AO","AO","1965","1790","21310","20850"
"In post","2021","Nottingham","EO","EO","2145","1995","26100","25860"
"In post","2021","Nottingham","G6/G7","G6","200","195","66060","64670"
"In post","2021","Nottingham","G6/G7","G7","750","720","53560","52580"
"In post","2021","Nottingham","SCS level","SCS level","65","60","90540","82670"
"In post","2021","Nottingham","SEO/HEO","HEO","1600","1520","31880","31810"
"In post","2021","Nottingham","SEO/HEO","SEO","935","890","40000","38630"
"In post","2021","Nottingham","Unknown","Unknown","175","155","28100","28200"
"In post","2021","Orkney Islands","AA/AO","AA","5","5","[c]","[c]"
"In post","2021","Orkney Islands","AA/AO","AO","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","EO","EO","20","20","28330","28170"
"In post","2021","Orkney Islands","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Orkney Islands","SEO/HEO","HEO","5","5","[c]","[c]"
"In post","2021","Orkney Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Overseas","AA/AO","AO","55","55","22530","23000"
"In post","2021","Overseas","EO","EO","280","275","28020","27370"
"In post","2021","Overseas","G6/G7","G6","455","455","66560","65330"
"In post","2021","Overseas","G6/G7","G7","880","875","56480","55360"
"In post","2021","Overseas","SCS level","SCS level","285","285","85970","77460"
"In post","2021","Overseas","SEO/HEO","HEO","1075","1070","36610","34330"
"In post","2021","Overseas","SEO/HEO","SEO","470","470","47460","42330"
"In post","2021","Overseas","Unknown","Unknown","255","255","39460","36710"
"In post","2021","Oxfordshire","AA/AO","AA","280","270","19910","19560"
"In post","2021","Oxfordshire","AA/AO","AO","865","815","25640","22030"
"In post","2021","Oxfordshire","EO","EO","555","525","28350","27570"
"In post","2021","Oxfordshire","G6/G7","G6","55","50","72610","69840"
"In post","2021","Oxfordshire","G6/G7","G7","170","155","57640","54540"
"In post","2021","Oxfordshire","SCS level","SCS level","20","20","102620","101450"
"In post","2021","Oxfordshire","SEO/HEO","HEO","380","360","33730","33300"
"In post","2021","Oxfordshire","SEO/HEO","SEO","280","265","42430","40580"
"In post","2021","Oxfordshire","Unknown","Unknown","145","130","30290","32040"
"In post","2021","Perth and Kinross and Stirling","AA/AO","AA","85","80","20440","20500"
"In post","2021","Perth and Kinross and Stirling","AA/AO","AO","375","355","24160","25140"
"In post","2021","Perth and Kinross and Stirling","EO","EO","570","535","30650","30160"
"In post","2021","Perth and Kinross and Stirling","G6/G7","G6","15","15","71560","70750"
"In post","2021","Perth and Kinross and Stirling","G6/G7","G7","45","40","53680","52000"
"In post","2021","Perth and Kinross and Stirling","SEO/HEO","HEO","180","170","36990","37530"
"In post","2021","Perth and Kinross and Stirling","SEO/HEO","SEO","80","75","43710","45110"
"In post","2021","Peterborough","AA/AO","AA","100","90","18290","17990"
"In post","2021","Peterborough","AA/AO","AO","595","505","21440","21430"
"In post","2021","Peterborough","EO","EO","455","410","26910","27130"
"In post","2021","Peterborough","G6/G7","G6","20","15","68100","64590"
"In post","2021","Peterborough","G6/G7","G7","75","70","56330","52580"
"In post","2021","Peterborough","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Peterborough","SEO/HEO","HEO","225","215","32380","33000"
"In post","2021","Peterborough","SEO/HEO","SEO","125","115","40750","39100"
"In post","2021","Peterborough","Unknown","Unknown","75","70","27900","28200"
"In post","2021","Plymouth","AA/AO","AA","235","220","19450","19560"
"In post","2021","Plymouth","AA/AO","AO","765","695","23940","21180"
"In post","2021","Plymouth","EO","EO","895","830","27120","27130"
"In post","2021","Plymouth","G6/G7","G6","25","25","71360","69600"
"In post","2021","Plymouth","G6/G7","G7","125","120","58940","56750"
"In post","2021","Plymouth","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Plymouth","SEO/HEO","HEO","495","460","35340","33840"
"In post","2021","Plymouth","SEO/HEO","SEO","365","350","43130","43160"
"In post","2021","Plymouth","Unknown","Unknown","195","185","35130","32710"
"In post","2021","Portsmouth","AA/AO","AA","265","250","19300","19560"
"In post","2021","Portsmouth","AA/AO","AO","1085","975","23330","21010"
"In post","2021","Portsmouth","EO","EO","1155","1075","27310","26670"
"In post","2021","Portsmouth","G6/G7","G6","45","45","69430","64650"
"In post","2021","Portsmouth","G6/G7","G7","205","200","57340","54540"
"In post","2021","Portsmouth","SCS level","SCS level","15","15","81360","80460"
"In post","2021","Portsmouth","SEO/HEO","HEO","700","665","33600","33300"
"In post","2021","Portsmouth","SEO/HEO","SEO","355","340","41370","40580"
"In post","2021","Portsmouth","Unknown","Unknown","75","70","38590","34340"
"In post","2021","Powys","AA/AO","AA","50","50","19030","19300"
"In post","2021","Powys","AA/AO","AO","170","155","21720","21130"
"In post","2021","Powys","EO","EO","165","150","27610","27570"
"In post","2021","Powys","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Powys","G6/G7","G7","25","20","58830","60830"
"In post","2021","Powys","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Powys","SEO/HEO","HEO","85","80","35300","36940"
"In post","2021","Powys","SEO/HEO","SEO","50","45","43190","44430"
"In post","2021","Powys","Unknown","Unknown","10","10","28400","28200"
"In post","2021","Redbridge and Waltham Forest","AA/AO","AA","40","35","18860","18910"
"In post","2021","Redbridge and Waltham Forest","AA/AO","AO","330","285","24370","25110"
"In post","2021","Redbridge and Waltham Forest","EO","EO","540","500","30680","31060"
"In post","2021","Redbridge and Waltham Forest","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","G6/G7","G7","5","5","[c]","[c]"
"In post","2021","Redbridge and Waltham Forest","SEO/HEO","HEO","60","55","36200","36650"
"In post","2021","Redbridge and Waltham Forest","SEO/HEO","SEO","15","10","39490","40310"
"In post","2021","Redbridge and Waltham Forest","Unknown","Unknown","75","75","32370","32090"
"In post","2021","Sandwell","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","AA/AO","AO","55","50","20880","21010"
"In post","2021","Sandwell","EO","EO","275","245","27320","27570"
"In post","2021","Sandwell","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Sandwell","SEO/HEO","HEO","40","40","33080","32660"
"In post","2021","Sandwell","SEO/HEO","SEO","5","5","[c]","[c]"
"In post","2021","Sandwell","Unknown","Unknown","65","60","26430","23840"
"In post","2021","Scottish Borders","AA/AO","AA","10","10","[c]","[c]"
"In post","2021","Scottish Borders","AA/AO","AO","170","155","23830","24110"
"In post","2021","Scottish Borders","EO","EO","185","170","28120","27570"
"In post","2021","Scottish Borders","G6/G7","G6","5","5","[c]","[c]"
"In post","2021","Scottish Borders","G6/G7","G7","15","15","53650","52700"
"In post","2021","Scottish Borders","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Scottish Borders","SEO/HEO","HEO","65","60","33420","34880"
"In post","2021","Scottish Borders","SEO/HEO","SEO","25","25","42590","42370"
"In post","2021","Sefton","AA/AO","AA","235","205","18380","17990"
"In post","2021","Sefton","AA/AO","AO","2000","1725","20860","21010"
"In post","2021","Sefton","EO","EO","1875","1725","26390","26410"
"In post","2021","Sefton","G6/G7","G6","95","90","65310","64770"
"In post","2021","Sefton","G6/G7","G7","365","350","54250","53120"
"In post","2021","Sefton","SCS level","SCS level","25","25","87030","80000"
"In post","2021","Sefton","SEO/HEO","HEO","825","785","31730","31810"
"In post","2021","Sefton","SEO/HEO","SEO","595","565","41320","38700"
"In post","2021","Sefton","Unknown","Unknown","45","40","30190","28200"
"In post","2021","Sheffield","AA/AO","AA","90","75","17800","17990"
"In post","2021","Sheffield","AA/AO","AO","1495","1320","21140","21430"
"In post","2021","Sheffield","EO","EO","1795","1635","26350","26000"
"In post","2021","Sheffield","G6/G7","G6","275","270","64520","63260"
"In post","2021","Sheffield","G6/G7","G7","860","820","52630","51070"
"In post","2021","Sheffield","SCS level","SCS level","75","75","79440","75410"
"In post","2021","Sheffield","SEO/HEO","HEO","1205","1135","31750","31210"
"In post","2021","Sheffield","SEO/HEO","SEO","1000","955","38450","37450"
"In post","2021","Sheffield","Unknown","Unknown","135","120","28710","28200"
"In post","2021","Shetland Islands","AA/AO","AA","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","AA/AO","AO","20","15","25300","26590"
"In post","2021","Shetland Islands","EO","EO","20","20","27790","27570"
"In post","2021","Shetland Islands","G6/G7","G7","[c]","[c]","[c]","[c]"
"In post","2021","Shetland Islands","SEO/HEO","HEO","15","15","35590","36040"
"In post","2021","Shetland Islands","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","AA/AO","AA","110","100","19770","19560"
"In post","2021","Shropshire CC","AA/AO","AO","345","325","24730","23240"
"In post","2021","Shropshire CC","EO","EO","425","405","28350","27570"
"In post","2021","Shropshire CC","G6/G7","G6","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","G6/G7","G7","20","15","64040","56940"
"In post","2021","Shropshire CC","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Shropshire CC","SEO/HEO","HEO","120","115","34730","34100"
"In post","2021","Shropshire CC","SEO/HEO","SEO","60","60","44300","41950"
"In post","2021","Shropshire CC","Unknown","Unknown","85","80","33640","34320"
"In post","2021","Solihull","AA/AO","AA","15","15","17990","17990"
"In post","2021","Solihull","AA/AO","AO","195","175","21350","21430"
"In post","2021","Solihull","EO","EO","530","485","26230","25560"
"In post","2021","Solihull","G6/G7","G6","15","15","64170","63550"
"In post","2021","Solihull","G6/G7","G7","40","40","50920","52280"
"In post","2021","Solihull","SCS level","SCS level","[c]","[c]","[c]","[c]"
"In post","2021","Solihull","SEO/HEO","HEO","195","185","31890","31550"
"In post","2021","Solihull","SEO/HEO","SEO","105","105","38320","37890"
"In post","2021","Solihull","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Somerset","AA/AO","AA","105","95","18760","18800"
"In post","2021","Somerset","AA/AO","AO","425","385","20980","21010"
"In post","2021","Somerset","EO","EO","725","660","26920","27570"
"In post","2021","Somerset","G6/G7","G6","25","25","66300","67250"
"In post","2021","Somerset","G6/G7","G7","100","100","54980","53720"
"In post","2021","Somerset","SCS level","SCS level","5","5","[c]","[c]"
"In post","2021","Somerset","SEO/HEO","HEO","545","515","33050","33290"
"In post","2021","Somerset","SEO/HEO","SEO","350","335","41860","42510"
"In post","2021","Somerset","Unknown","Unknown","70","60","27800","28200"
"In post","2021","South and West Derbyshire","AA/AO","AA","65","60","20540","20600"
