"Status","Year","Age","Disability","Ethnicity","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","50-59","Declared disabled","White","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Counter Fraud","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Digital, Data and Technology","310","300","41120","38300"
"In post","2021","50-59","Declared disabled","White","Economics","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Finance","230","215","38740","33840"
"In post","2021","50-59","Declared disabled","White","Human Resources","310","300","41250","37920"
"In post","2021","50-59","Declared disabled","White","Inspector of Education and Training","30","30","61700","57930"
"In post","2021","50-59","Declared disabled","White","Intelligence Analysis","85","80","33130","31810"
"In post","2021","50-59","Declared disabled","White","Internal Audit","35","30","45390","44450"
"In post","2021","50-59","Declared disabled","White","International Trade","20","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Knowledge and Information Management","90","85","34770","33300"
"In post","2021","50-59","Declared disabled","White","Legal","280","265","50470","52490"
"In post","2021","50-59","Declared disabled","White","Medicine","40","35","53790","41130"
"In post","2021","50-59","Declared disabled","White","Operational Delivery","5115","4695","28880","26410"
"In post","2021","50-59","Declared disabled","White","Operational Research","25","25","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Other","640","615","27850","22760"
"In post","2021","50-59","Declared disabled","White","Planning","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Planning Inspectors","5","5","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Policy","420","405","48730","44450"
"In post","2021","50-59","Declared disabled","White","Project Delivery","445","430","41460","38630"
"In post","2021","50-59","Declared disabled","White","Property","175","170","36660","33300"
"In post","2021","50-59","Declared disabled","White","Psychology","15","15","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Science and Engineering","265","255","39370","38120"
"In post","2021","50-59","Declared disabled","White","Security","205","200","31200","27420"
"In post","2021","50-59","Declared disabled","White","Social Research","10","10","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Statistics","25","20","[c]","[c]"
"In post","2021","50-59","Declared disabled","White","Tax","385","365","36700","32100"
"In post","2021","50-59","Declared disabled","White","Unknown","5680","5080","28590","27570"
"In post","2021","50-59","Declared disabled","White","Veterinarian","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Commercial","35","35","43580","40190"
"In post","2021","50-59","Declared non-disabled","Asian","Communications","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Corporate Finance","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Counter Fraud","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Digital, Data and Technology","85","85","45270","41320"
"In post","2021","50-59","Declared non-disabled","Asian","Economics","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Finance","115","115","41270","37570"
"In post","2021","50-59","Declared non-disabled","Asian","Human Resources","50","50","39290","35060"
"In post","2021","50-59","Declared non-disabled","Asian","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Intelligence Analysis","30","30","30100","29170"
"In post","2021","50-59","Declared non-disabled","Asian","Internal Audit","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","International Trade","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Knowledge and Information Management","20","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Legal","105","100","54360","55610"
"In post","2021","50-59","Declared non-disabled","Asian","Medicine","25","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Operational Delivery","1460","1355","29340","27130"
"In post","2021","50-59","Declared non-disabled","Asian","Operational Research","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Other","125","120","31330","26670"
"In post","2021","50-59","Declared non-disabled","Asian","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Policy","195","195","46880","41760"
"In post","2021","50-59","Declared non-disabled","Asian","Project Delivery","115","115","43680","40580"
"In post","2021","50-59","Declared non-disabled","Asian","Property","45","45","35530","30000"
"In post","2021","50-59","Declared non-disabled","Asian","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Science and Engineering","50","50","40180","40350"
"In post","2021","50-59","Declared non-disabled","Asian","Security","65","65","26080","22210"
"In post","2021","50-59","Declared non-disabled","Asian","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Asian","Tax","165","160","35580","36160"
"In post","2021","50-59","Declared non-disabled","Asian","Unknown","1320","1185","29210","27570"
"In post","2021","50-59","Declared non-disabled","Asian","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Commercial","45","45","40770","37770"
"In post","2021","50-59","Declared non-disabled","Black","Communications","25","25","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Counter Fraud","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Digital, Data and Technology","100","100","42800","40800"
"In post","2021","50-59","Declared non-disabled","Black","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Finance","110","110","42410","39480"
"In post","2021","50-59","Declared non-disabled","Black","Human Resources","70","65","40520","36750"
"In post","2021","50-59","Declared non-disabled","Black","Inspector of Education and Training","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Intelligence Analysis","15","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Internal Audit","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","International Trade","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Knowledge and Information Management","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Legal","120","115","54300","56560"
"In post","2021","50-59","Declared non-disabled","Black","Medicine","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Operational Delivery","1565","1500","30050","28200"
"In post","2021","50-59","Declared non-disabled","Black","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Other","125","125","31570","28670"
"In post","2021","50-59","Declared non-disabled","Black","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Policy","250","250","40270","36170"
"In post","2021","50-59","Declared non-disabled","Black","Project Delivery","100","95","42940","39340"
"In post","2021","50-59","Declared non-disabled","Black","Property","35","35","37500","33840"
"In post","2021","50-59","Declared non-disabled","Black","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Science and Engineering","35","35","37680","37730"
"In post","2021","50-59","Declared non-disabled","Black","Security","30","30","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Statistics","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Black","Tax","90","90","35740","35580"
"In post","2021","50-59","Declared non-disabled","Black","Unknown","1125","1080","30450","30330"
"In post","2021","50-59","Declared non-disabled","Black","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Communications","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Digital, Data and Technology","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Finance","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Human Resources","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Legal","10","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Operational Delivery","45","45","26210","25180"
"In post","2021","50-59","Declared non-disabled","Chinese","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Other","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Policy","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Project Delivery","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Property","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Science and Engineering","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Security","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Tax","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Chinese","Unknown","40","35","28600","26160"
"In post","2021","50-59","Declared non-disabled","Chinese","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Commercial","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Communications","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Digital, Data and Technology","30","30","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Economics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Finance","20","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Human Resources","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Inspector of Education and Training","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Intelligence Analysis","10","10","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Legal","55","50","53430","55610"
"In post","2021","50-59","Declared non-disabled","Mixed","Medicine","5","5","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Operational Delivery","390","365","32140","29080"
"In post","2021","50-59","Declared non-disabled","Mixed","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Other","45","40","34440","32070"
"In post","2021","50-59","Declared non-disabled","Mixed","Planning","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Planning Inspectors","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Policy","55","55","47410","42970"
"In post","2021","50-59","Declared non-disabled","Mixed","Project Delivery","45","40","43550","40580"
"In post","2021","50-59","Declared non-disabled","Mixed","Property","20","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Science and Engineering","20","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Security","15","15","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Tax","20","20","[c]","[c]"
"In post","2021","50-59","Declared non-disabled","Mixed","Unknown","270","250","32040","27570"
