"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Mixed","Project Delivery","Commercial","10","10","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Digital, Data and Technology","15","15","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Finance","5","5","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Medicine","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Operational Delivery","25","25","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Other","55","55","36230","31810"
"In post","2021","Mixed","Project Delivery","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Policy","65","65","48760","51500"
"In post","2021","Mixed","Project Delivery","Project Delivery","215","210","42030","38630"
"In post","2021","Mixed","Project Delivery","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Science and Engineering","40","40","36320","31600"
"In post","2021","Mixed","Project Delivery","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Mixed","Property","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Mixed","Property","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Property","80","80","34240","32560"
"In post","2021","Mixed","Property","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Security","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Property","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Security","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Intelligence Analysis","15","15","[c]","[c]"
"In post","2021","Mixed","Security","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Other","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Security","Security","70","70","34380","30910"
"In post","2021","Mixed","Security","Unknown","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Communications","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Digital, Data and Technology","25","25","[c]","[c]"
"In post","2021","Mixed","Unknown","Economics","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Finance","10","10","[c]","[c]"
"In post","2021","Mixed","Unknown","Human Resources","25","25","[c]","[c]"
"In post","2021","Mixed","Unknown","Intelligence Analysis","30","30","36500","32830"
"In post","2021","Mixed","Unknown","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Legal","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Medicine","35","30","54540","45750"
"In post","2021","Mixed","Unknown","Operational Delivery","505","460","28520","25630"
"In post","2021","Mixed","Unknown","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Other","140","135","29350","26670"
"In post","2021","Mixed","Unknown","Planning","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Policy","115","110","48870","46140"
"In post","2021","Mixed","Unknown","Project Delivery","35","35","44430","41960"
"In post","2021","Mixed","Unknown","Property","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Science and Engineering","25","25","[c]","[c]"
"In post","2021","Mixed","Unknown","Security","5","5","[c]","[c]"
"In post","2021","Mixed","Unknown","Social Research","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Mixed","Unknown","Unknown","1800","1685","29210","27570"
"In post","2021","Mixed","Unknown","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Economics","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Psychology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Social Research","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Statistics","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Commercial","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Commercial","Veterinarian","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Communications","15","15","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Operational Delivery","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Tax","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Legal","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Operational Delivery","10","10","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Tax","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Operational Delivery","20","15","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Digital, Data and Technology","65","65","42320","38900"
"In post","2021","Other ethnicity","Digital, Data & Technology","Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Intelligence Analysis","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Science and Engineering","5","5","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Security","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Digital, Data & Technology","Unknown","20","20","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Commercial","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Communications","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Corporate Finance","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Counter Fraud","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Economics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Finance","55","50","39620","37070"
"In post","2021","Other ethnicity","Finance","Human Resources","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Internal Audit","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","International Trade","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Legal","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Operational Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Operational Research","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Other","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Policy","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Project Delivery","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Property","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Science and Engineering","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Security","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Statistics","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Tax","[c]","[c]","[c]","[c]"
"In post","2021","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
