"Status","Year","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Outer London - South","15","[c]","59410","57460"
"Leaver CS","2021","Digital, Data and Technology","Outer London - West and North West","20","[c]","43070","38570"
"Leaver CS","2021","Digital, Data and Technology","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","South Yorkshire","15","[c]","37780","34540"
"Leaver CS","2021","Digital, Data and Technology","Southern Scotland","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data and Technology","West Midlands","30","[c]","40750","36640"
"Leaver CS","2021","Digital, Data and Technology","West Wales and The Valleys","30","[c]","37250","31290"
"Leaver CS","2021","Digital, Data and Technology","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","East Wales","25","[c]","21500","19130"
"Leaver CS","2021","Economics","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Inner London - East","10","[c]","45960","39980"
"Leaver CS","2021","Economics","Inner London - West","60","[c]","31500","25020"
"Leaver CS","2021","Economics","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Economics","West Midlands","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Bedfordshire and Hertfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","40220","38190"
"Leaver CS","2021","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","45","[c]","39990","33630"
"Leaver CS","2021","Finance","Greater Manchester","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Hampshire and Isle of Wight","20","[c]","38190","33300"
"Leaver CS","2021","Finance","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Inner London - East","20","[c]","48980","43510"
"Leaver CS","2021","Finance","Inner London - West","50","[c]","50260","51640"
"Leaver CS","2021","Finance","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Merseyside","10","[c]","24900","21580"
"Leaver CS","2021","Finance","North Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Midlands","15","[c]","42600","42870"
"Leaver CS","2021","Finance","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Bedfordshire and Hertfordshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Derbyshire and Nottinghamshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Dorset and Somerset","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Anglia","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","East Wales","20","[c]","39340","31660"
"Leaver CS","2021","Human Resources","Eastern Scotland","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","25","[c]","37120","28410"
"Leaver CS","2021","Human Resources","Greater Manchester","15","[c]","33730","30340"
"Leaver CS","2021","Human Resources","Hampshire and Isle of Wight","15","[c]","27310","21590"
"Leaver CS","2021","Human Resources","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Inner London - East","30","[c]","41630","40170"
"Leaver CS","2021","Human Resources","Inner London - West","65","[c]","47910","40920"
"Leaver CS","2021","Human Resources","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Lancashire","10","[c]","26400","21370"
"Leaver CS","2021","Human Resources","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Merseyside","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - South","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Tees Valley and Durham","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Central Scotland","15","[c]","27070","23970"
"Leaver CS","2021","Human Resources","West Midlands","10","[c]","37490","31000"
"Leaver CS","2021","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","West Yorkshire","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","East Wales","5","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","Gloucestershire, Wiltshire and Bath/Bristol area","10","[c]","66820","75500"
"Leaver CS","2021","Inspector of Education and Training","Greater Manchester","15","[c]","67240","75500"
"Leaver CS","2021","Inspector of Education and Training","Inner London - West","15","[c]","70630","75500"
"Leaver CS","2021","Inspector of Education and Training","North Yorkshire","10","[c]","[c]","[c]"
"Leaver CS","2021","Inspector of Education and Training","West Midlands","10","[c]","61760","51360"
"Leaver CS","2021","Intelligence Analysis","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Anglia","15","[c]","32800","32430"
"Leaver CS","2021","Intelligence Analysis","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - East","10","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Inner London - West","15","[c]","50030","38880"
"Leaver CS","2021","Intelligence Analysis","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Outer London - West and North West","10","[c]","33640","31710"
"Leaver CS","2021","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Intelligence Analysis","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Inner London - West","40","[c]","41260","32120"
"Leaver CS","2021","International Trade","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2021","International Trade","Northumberland and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Anglia","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","15","[c]","32390","32920"
"Leaver CS","2021","Knowledge and Information Management","Hampshire and Isle of Wight","5","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Inner London - East","25","[c]","41930","37190"
"Leaver CS","2021","Knowledge and Information Management","Inner London - West","15","[c]","39120","35230"
"Leaver CS","2021","Knowledge and Information Management","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Knowledge and Information Management","Merseyside","[c]","[c]","[c]","[c]"
