"Status","Year","Disability","Function_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Finance","SEO/HEO","Female","350","340","36930","36820"
"In post","2021","Unknown","Finance","SEO/HEO","Male","325","320","36650","36160"
"In post","2021","Unknown","Finance","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","AA/AO","Female","215","190","21380","21050"
"In post","2021","Unknown","Human Resources","AA/AO","Male","85","80","21330","20920"
"In post","2021","Unknown","Human Resources","EO","Female","265","250","26970","26670"
"In post","2021","Unknown","Human Resources","EO","Male","130","130","26880","26950"
"In post","2021","Unknown","Human Resources","G6/G7","Female","155","150","56510","54760"
"In post","2021","Unknown","Human Resources","G6/G7","Male","60","55","56860","54590"
"In post","2021","Unknown","Human Resources","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Human Resources","SEO/HEO","Female","380","360","35420","35000"
"In post","2021","Unknown","Human Resources","SEO/HEO","Male","195","195","35940","35810"
"In post","2021","Unknown","Human Resources","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AA/AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AA/AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G6/G7","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SEO/HEO","Female","15","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SEO/HEO","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","AA/AO","Female","955","850","21730","21950"
"In post","2021","Unknown","Legal","AA/AO","Male","395","370","21320","20800"
"In post","2021","Unknown","Legal","EO","Female","585","540","28150","29350"
"In post","2021","Unknown","Legal","EO","Male","235","230","27850","28430"
"In post","2021","Unknown","Legal","G6/G7","Female","685","615","58300","56680"
"In post","2021","Unknown","Legal","G6/G7","Male","415","400","58600","57600"
"In post","2021","Unknown","Legal","SCS level","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Legal","SCS level","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Legal","SEO/HEO","Female","475","455","36040","35230"
"In post","2021","Unknown","Legal","SEO/HEO","Male","260","255","36280","36240"
"In post","2021","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","AA/AO","Female","9050","7980","21660","21140"
"In post","2021","Unknown","No function","AA/AO","Male","7730","7420","22620","21440"
"In post","2021","Unknown","No function","EO","Female","3935","3695","28380","27520"
"In post","2021","Unknown","No function","EO","Male","4300","4140","29910","29570"
"In post","2021","Unknown","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","G6/G7","Female","1825","1750","57220","54500"
"In post","2021","Unknown","No function","G6/G7","Male","2045","2010","58040","55730"
"In post","2021","Unknown","No function","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","SCS level","Female","290","270","97910","90000"
"In post","2021","Unknown","No function","SCS level","Male","280","275","100630","93000"
"In post","2021","Unknown","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","SEO/HEO","Female","5010","4815","34860","32990"
"In post","2021","Unknown","No function","SEO/HEO","Male","5015","4880","36380","35060"
"In post","2021","Unknown","No function","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","Female","540","485","24280","22920"
"In post","2021","Unknown","No function","Unknown","Male","175","160","23740","22920"
"In post","2021","Unknown","Project Delivery","AA/AO","Female","65","60","21800","21440"
"In post","2021","Unknown","Project Delivery","AA/AO","Male","35","35","21540","21440"
"In post","2021","Unknown","Project Delivery","EO","Female","355","325","25630","25560"
"In post","2021","Unknown","Project Delivery","EO","Male","365","360","23190","24520"
"In post","2021","Unknown","Project Delivery","G6/G7","Female","595","575","56490","55060"
"In post","2021","Unknown","Project Delivery","G6/G7","Male","710","700","57720","55740"
"In post","2021","Unknown","Project Delivery","SCS level","Female","40","40","90020","81400"
"In post","2021","Unknown","Project Delivery","SCS level","Male","50","50","93400","87500"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Female","855","810","36110","36160"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Male","995","980","37180","37920"
"In post","2021","Unknown","Project Delivery","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","Unknown","Female","35","35","38880","36100"
"In post","2021","Unknown","Project Delivery","Unknown","Male","130","130","43950","41940"
"In post","2021","Unknown","Property","AA/AO","Female","295","265","20540","20880"
"In post","2021","Unknown","Property","AA/AO","Male","405","395","21730","20880"
"In post","2021","Unknown","Property","EO","Female","135","125","26390","25860"
"In post","2021","Unknown","Property","EO","Male","200","190","27270","25930"
"In post","2021","Unknown","Property","G6/G7","Female","40","35","54620","52850"
"In post","2021","Unknown","Property","G6/G7","Male","95","95","57230","54540"
"In post","2021","Unknown","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Property","SEO/HEO","Female","160","155","35930","34410"
"In post","2021","Unknown","Property","SEO/HEO","Male","280","275","37720","37380"
"In post","2021","Unknown","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","AA/AO","Female","235","225","24630","20920"
"In post","2021","Unknown","Security","AA/AO","Male","1285","1265","29000","26610"
"In post","2021","Unknown","Security","EO","Female","65","60","27620","26670"
"In post","2021","Unknown","Security","EO","Male","150","150","31100","26670"
"In post","2021","Unknown","Security","G6/G7","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Security","G6/G7","Male","40","40","56010","53010"
"In post","2021","Unknown","Security","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Security","SEO/HEO","Female","110","105","36800","34640"
"In post","2021","Unknown","Security","SEO/HEO","Male","160","155","37150","34640"
"In post","2021","Unknown","Security","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Unknown","AA/AO","Female","1920","1760","21690","21150"
"In post","2021","Unknown","Unknown","AA/AO","Male","1775","1730","21850","21150"
"In post","2021","Unknown","Unknown","EO","Female","2175","2060","28040","27570"
"In post","2021","Unknown","Unknown","EO","Male","1965","1940","27960","27570"
"In post","2021","Unknown","Unknown","G6/G7","Female","975","915","61590","60830"
"In post","2021","Unknown","Unknown","G6/G7","Male","945","915","62800","61010"
"In post","2021","Unknown","Unknown","SCS level","Female","105","100","91950","83680"
"In post","2021","Unknown","Unknown","SCS level","Male","110","105","92970","86520"
"In post","2021","Unknown","Unknown","SEO/HEO","Female","1885","1790","38350","37890"
"In post","2021","Unknown","Unknown","SEO/HEO","Male","1735","1710","38910","38050"
"In post","2021","Unknown","Unknown","Unknown","Female","190","190","33920","32700"
"In post","2021","Unknown","Unknown","Unknown","Male","1730","1730","38060","34460"
"Leaver CS","2021","Declared disabled","Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Analysis","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Communications","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Declared disabled","Counter Fraud","AA/AO","Unknown","[c]","[c]","[c]","[c]"
