"Status","Year","Disability","Organisation","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","SEO","Heterosexual / straight","30","30","42210","40200"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Advisory, Conciliation and Arbitration Service","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AO","Heterosexual / straight","455","425","21810","21050"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AO","LGBO","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AO","Undeclared","50","45","21510","21050"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","AO","Unknown","35","35","22500","21050"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","EO","Heterosexual / straight","435","415","26640","25960"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","EO","LGBO","40","40","26400","25230"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","EO","Undeclared","55","50","26690","25810"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","EO","Unknown","45","40","26760","26520"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G6","Heterosexual / straight","35","30","61750","61710"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G6","Undeclared","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G7","Heterosexual / straight","90","90","51630","52290"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G7","Undeclared","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","HEO","Heterosexual / straight","235","225","31610","31410"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","HEO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","HEO","Undeclared","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","HEO","Unknown","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SEO","Heterosexual / straight","295","280","39870","37910"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SEO","LGBO","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SEO","Undeclared","60","55","40920","38390"
"In post","2021","Declared non-disabled","Animal and Plant Health Agency","SEO","Unknown","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Attorney General's Office","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","AO","Heterosexual / straight","240","220","21910","20920"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","AO","LGBO","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","AO","Undeclared","15","10","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","AO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","EO","Heterosexual / straight","450","435","27190","27500"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","EO","LGBO","50","50","26970","27500"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","EO","Undeclared","40","40","27500","27500"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","EO","Unknown","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G6","Heterosexual / straight","375","370","67650","66440"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G6","LGBO","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G6","Undeclared","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G6","Unknown","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G7","Heterosexual / straight","1030","1010","55580","54700"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G7","LGBO","95","95","55870","54700"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G7","Undeclared","85","85","56160","54700"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","G7","Unknown","50","45","56260","56340"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","Heterosexual / straight","860","845","34510","34550"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","LGBO","80","80","34340","34550"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","Undeclared","75","70","34560","34550"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","HEO","Unknown","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","Heterosexual / straight","355","345","97620","90400"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","LGBO","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","Undeclared","30","30","[c]","[c]"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SCS level","Unknown","45","45","106290","95220"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","Heterosexual / straight","375","370","40560","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","LGBO","35","35","40520","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","Undeclared","30","30","41220","40600"
"In post","2021","Declared non-disabled","Cabinet Office (excl. agencies)","SEO","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AA","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","AO","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Heterosexual / straight","40","40","25140","24920"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","LGBO","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","EO","Unknown","35","30","24980","24920"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Heterosexual / straight","30","30","48150","47550"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","G7","Unknown","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Heterosexual / straight","60","55","29820","29270"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","HEO","Unknown","50","50","29660","29270"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Heterosexual / straight","40","40","37280","36930"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Undeclared","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Centre for Environment, Fisheries and Aquaculture Science","SEO","Unknown","40","35","37120","36580"
"In post","2021","Declared non-disabled","Charity Commission","AO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","EO","Heterosexual / straight","40","35","24560","24440"
"In post","2021","Declared non-disabled","Charity Commission","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Charity Commission","EO","Undeclared","[c]","[c]","[c]","[c]"
