"Status","Year","Organisation","Region_ITL1","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Met Office","Wales","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Met Office","Wales","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Wales","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Male","Unknown","10","10","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","West Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Male","Unknown","10","5","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Met Office","Yorkshire and The Humber","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","Heterosexual / straight","610","580","25690","21130"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","Undeclared","100","95","26720","21580"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Female","Unknown","80","75","29260","21360"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","Heterosexual / straight","585","580","27740","22500"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","Undeclared","100","95","30040","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Male","Unknown","80","80","27490","25680"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East Midlands (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Female","Heterosexual / straight","1285","1220","29790","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Female","LGBO","40","40","26850","22400"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Female","Undeclared","180","175","29900","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Female","Unknown","125","115","30150","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Male","Heterosexual / straight","1410","1385","33410","33000"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Male","LGBO","35","35","33720","33300"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Male","Undeclared","245","240","34750","33300"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Male","Unknown","245","245","28270","26670"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","East of England","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","London","Female","Heterosexual / straight","1140","1105","41290","37640"
"In post","2021","Ministry of Defence (excl. agencies)","London","Female","LGBO","50","50","42760","37320"
"In post","2021","Ministry of Defence (excl. agencies)","London","Female","Undeclared","170","165","39640","37640"
"In post","2021","Ministry of Defence (excl. agencies)","London","Female","Unknown","150","145","43370","41500"
"In post","2021","Ministry of Defence (excl. agencies)","London","Male","Heterosexual / straight","1545","1525","42530","38600"
"In post","2021","Ministry of Defence (excl. agencies)","London","Male","LGBO","85","85","41640","41500"
"In post","2021","Ministry of Defence (excl. agencies)","London","Male","Undeclared","295","295","46160","43860"
"In post","2021","Ministry of Defence (excl. agencies)","London","Male","Unknown","270","265","39760","37760"
"In post","2021","Ministry of Defence (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Female","Heterosexual / straight","80","75","22920","21130"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Female","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Male","Heterosexual / straight","95","95","24450","20520"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Male","Undeclared","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Male","Unknown","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Female","Heterosexual / straight","675","615","27180","22610"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Female","LGBO","25","25","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Female","Undeclared","70","65","28910","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Female","Unknown","70","60","24240","21580"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Male","Heterosexual / straight","580","565","29090","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Male","LGBO","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Male","Undeclared","90","85","29750","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Male","Unknown","60","60","30750","26670"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","North West (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Female","Heterosexual / straight","235","220","26450","22330"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Female","Undeclared","25","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Female","Unknown","15","15","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Male","Heterosexual / straight","535","525","23430","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Male","Undeclared","45","45","24950","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Male","Unknown","50","50","22540","20310"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Northern Ireland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Female","Heterosexual / straight","135","135","37470","33300"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Female","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Female","Undeclared","20","20","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Female","Unknown","160","160","44700","46570"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Male","Heterosexual / straight","275","275","42620","40000"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Male","LGBO","5","5","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Male","Undeclared","35","35","42010","36460"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Male","Unknown","85","85","46260","45140"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Female","Heterosexual / straight","1030","970","26760","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Female","LGBO","40","40","27940","21130"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Female","Undeclared","140","125","28040","22080"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Female","Unknown","120","110","29350","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Male","Heterosexual / straight","1625","1585","30260","26670"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Male","LGBO","35","35","28440","23880"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Male","Undeclared","245","240","34150","34850"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Male","Unknown","275","270","30220","26750"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","Scotland","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Female","Heterosexual / straight","3010","2865","31120","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Female","LGBO","100","100","28360","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Female","Undeclared","430","410","32130","29200"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Female","Unknown","290","270","33880","30890"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Male","Heterosexual / straight","3245","3205","33230","33000"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Male","LGBO","115","115","31760","28710"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Male","Undeclared","550","540","34910","33970"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Male","Unknown","455","450","33050","30620"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South East (England)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Female","Heterosexual / straight","2840","2660","31510","26930"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Female","LGBO","85","80","31030","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Female","Undeclared","450","420","33180","33300"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Female","Unknown","290","260","30710","26670"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Male","Heterosexual / straight","3560","3490","34110","33300"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Male","LGBO","110","110","34880","33300"
"In post","2021","Ministry of Defence (excl. agencies)","South West (England)","Male","Undeclared","625","610","35540","34710"
