"Status","Year","Parent_department","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Project Delivery","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Property","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Qualifications and Examinations Regulation","Statistics","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Commercial","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","London","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Digital, Data and Technology","London","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","London","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Outside London","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Economics","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","London","Female","10","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","London","Female","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Legal","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","London","Female","30","30","48040","43090"
"In post","2021","Office of Rail and Road","Operational Delivery","London","Male","45","40","61860","62010"
"In post","2021","Office of Rail and Road","Operational Delivery","Outside London","Female","25","25","[c]","[c]"
"In post","2021","Office of Rail and Road","Operational Delivery","Outside London","Male","35","35","55020","56900"
"In post","2021","Office of Rail and Road","Policy","London","Female","20","15","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","London","Male","25","25","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Policy","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","London","Male","5","5","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Science and Engineering","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","London","Male","10","10","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Office of Rail and Road","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Commercial","Outside London","Female","185","175","32840","32670"
"In post","2021","Other Cabinet Office Agencies","Commercial","Outside London","Male","170","170","34150","34030"
"In post","2021","Other Cabinet Office Agencies","Communications","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Communications","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Communications","Outside London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Communications","Outside London","Male","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","London","Male","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Outside London","Female","30","30","40560","36550"
"In post","2021","Other Cabinet Office Agencies","Digital, Data and Technology","Outside London","Male","65","60","38600","34800"
"In post","2021","Other Cabinet Office Agencies","Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Finance","Outside London","Male","30","30","45320","38710"
"In post","2021","Other Cabinet Office Agencies","Human Resources","London","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Outside London","Female","35","30","35160","32000"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","London","Male","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Outside London","Female","95","95","38520","37110"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Outside London","Male","85","85","41880","34800"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","London","Female","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","London","Male","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Outside London","Female","15","15","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Outside London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Planning","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","London","Female","5","5","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","London","Male","10","10","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Outside London","Female","20","20","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Outside London","Male","25","25","[c]","[c]"
"In post","2021","Other Cabinet Office Agencies","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
