"Status","Year","Organisation","Region_ITL1","Region_ITL2","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","ESTYN","Wales","East Wales","Female","65","60","53760","63880"
"In post","2021","ESTYN","Wales","East Wales","Male","50","45","63750","74730"
"In post","2021","FCDO Services","London","Inner London - West","Female","40","40","47250","44890"
"In post","2021","FCDO Services","London","Inner London - West","Male","130","125","47840","44000"
"In post","2021","FCDO Services","Overseas","Overseas","Female","10","10","[c]","[c]"
"In post","2021","FCDO Services","Overseas","Overseas","Male","125","125","40820","40330"
"In post","2021","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","255","245","37330","31390"
"In post","2021","FCDO Services","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","515","495","39490","37070"
"In post","2021","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Derbyshire and Nottinghamshire","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East Midlands (England)","Lincolnshire","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Bedfordshire and Hertfordshire","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","East Anglia","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","East Anglia","Male","30","30","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Essex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","East of England","Essex","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","London","Inner London - West","Female","225","220","43240","40960"
"In post","2021","Food Standards Agency","London","Inner London - West","Male","240","240","41870","40350"
"In post","2021","Food Standards Agency","London","Outer London - East and North East","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","London","Outer London - East and North East","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North East (England)","Northumberland and Tyne and Wear","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North East (England)","Northumberland and Tyne and Wear","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North East (England)","Tees Valley and Durham","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North East (England)","Tees Valley and Durham","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Cheshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Cheshire","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Cumbria","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Cumbria","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Greater Manchester","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Greater Manchester","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Lancashire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","North West (England)","Lancashire","Male","25","20","[c]","[c]"
"In post","2021","Food Standards Agency","Northern Ireland","Northern Ireland","Female","55","55","38740","37910"
"In post","2021","Food Standards Agency","Northern Ireland","Northern Ireland","Male","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Hampshire and Isle of Wight","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Kent","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Kent","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Surrey, East and West Sussex","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South East (England)","Surrey, East and West Sussex","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Cornwall and Isles of Scilly","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Devon","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Devon","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Dorset and Somerset","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Dorset and Somerset","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Agency","Wales","East Wales","Female","55","55","38700","37910"
"In post","2021","Food Standards Agency","Wales","East Wales","Male","60","60","39210","37910"
"In post","2021","Food Standards Agency","Wales","West Wales and The Valleys","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Wales","West Wales and The Valleys","Male","20","15","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","Shropshire and Staffordshire","Male","25","25","[c]","[c]"
"In post","2021","Food Standards Agency","West Midlands (England)","West Midlands","Female","35","35","38350","37350"
"In post","2021","Food Standards Agency","West Midlands (England)","West Midlands","Male","45","45","37920","35730"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","Female","120","115","36400","32330"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","North Yorkshire","Male","145","145","39230","37350"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","South Yorkshire","Male","5","5","[c]","[c]"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Agency","Yorkshire and The Humber","West Yorkshire","Male","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","Eastern Scotland","Female","5","5","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","Eastern Scotland","Male","25","25","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","Highlands and Islands","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","Highlands and Islands","Male","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","North Eastern Scotland","Female","90","90","36140","33620"
"In post","2021","Food Standards Scotland","Scotland","North Eastern Scotland","Male","85","80","38760","35110"
"In post","2021","Food Standards Scotland","Scotland","Southern Scotland","Female","10","10","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","Southern Scotland","Male","15","15","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","West Central Scotland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Food Standards Scotland","Scotland","West Central Scotland","Male","10","10","[c]","[c]"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","Inner London - West","Female","2200","2120","47820","41810"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","London","Inner London - West","Male","1885","1870","51300","48840"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","Female","930","925","52510","53610"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","Overseas","Male","1215","1215","52970","54320"
"In post","2021","Foreign, Commonwealth and Development Office (excl. agencies)","Scotland","Southern Scotland","Female","550","525","39850","33930"
