"Status","Year","Disability","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2021","Declared non-disabled","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Other","Heterosexual / straight","950","[c]","27800","23970"
"New entrant CS","2021","Declared non-disabled","Other","LGBO","55","[c]","28760","26250"
"New entrant CS","2021","Declared non-disabled","Other","Undeclared","55","[c]","31300","23450"
"New entrant CS","2021","Declared non-disabled","Other","Unknown","30","[c]","25950","23450"
"New entrant CS","2021","Declared non-disabled","Planning","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Policy","Heterosexual / straight","1145","[c]","36730","33570"
"New entrant CS","2021","Declared non-disabled","Policy","LGBO","150","[c]","36270","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Undeclared","105","[c]","36440","33570"
"New entrant CS","2021","Declared non-disabled","Policy","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Heterosexual / straight","610","[c]","38120","34710"
"New entrant CS","2021","Declared non-disabled","Project Delivery","LGBO","45","[c]","35030","33000"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Project Delivery","Unknown","35","[c]","38010","35900"
"New entrant CS","2021","Declared non-disabled","Property","Heterosexual / straight","265","[c]","33320","30990"
"New entrant CS","2021","Declared non-disabled","Property","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Property","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Heterosexual / straight","50","[c]","25710","24620"
"New entrant CS","2021","Declared non-disabled","Psychology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Heterosexual / straight","745","[c]","32610","30000"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","LGBO","70","[c]","28340","26880"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Undeclared","60","[c]","31650","32330"
"New entrant CS","2021","Declared non-disabled","Science and Engineering","Unknown","75","[c]","30680","28590"
"New entrant CS","2021","Declared non-disabled","Security","Heterosexual / straight","350","[c]","25950","23540"
"New entrant CS","2021","Declared non-disabled","Security","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Security","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Heterosexual / straight","85","[c]","33630","32540"
"New entrant CS","2021","Declared non-disabled","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Heterosexual / straight","150","[c]","34850","31810"
"New entrant CS","2021","Declared non-disabled","Statistics","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Tax","Heterosexual / straight","835","[c]","23050","20140"
"New entrant CS","2021","Declared non-disabled","Tax","LGBO","80","[c]","22240","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Undeclared","35","[c]","24360","20140"
"New entrant CS","2021","Declared non-disabled","Tax","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Unknown","Heterosexual / straight","12190","[c]","27470","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","LGBO","1090","[c]","27040","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Undeclared","580","[c]","27840","27570"
"New entrant CS","2021","Declared non-disabled","Unknown","Unknown","165","[c]","28410","26250"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Declared non-disabled","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Commercial","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Communications","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Economics","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Finance","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Legal","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Heterosexual / straight","225","[c]","27840","24020"
"New entrant CS","2021","Undeclared","Operational Delivery","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Delivery","Undeclared","165","[c]","30910","26580"
"New entrant CS","2021","Undeclared","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Other","Unknown","30","[c]","37290","29970"
"New entrant CS","2021","Undeclared","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Heterosexual / straight","80","[c]","37640","33570"
"New entrant CS","2021","Undeclared","Policy","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Policy","Undeclared","55","[c]","38450","32560"
"New entrant CS","2021","Undeclared","Policy","Unknown","40","[c]","34980","34710"
"New entrant CS","2021","Undeclared","Project Delivery","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Project Delivery","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Heterosexual / straight","35","[c]","34440","31370"
"New entrant CS","2021","Undeclared","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Science and Engineering","Undeclared","30","[c]","32980","31370"
"New entrant CS","2021","Undeclared","Science and Engineering","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Security","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Statistics","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Tax","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Unknown","Heterosexual / straight","455","[c]","26880","27570"
"New entrant CS","2021","Undeclared","Unknown","LGBO","80","[c]","26720","27570"
"New entrant CS","2021","Undeclared","Unknown","Undeclared","155","[c]","29290","27570"
"New entrant CS","2021","Undeclared","Unknown","Unknown","30","[c]","41660","34710"
"New entrant CS","2021","Undeclared","Veterinarian","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Undeclared","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Heterosexual / straight","80","[c]","34050","33000"
"New entrant CS","2021","Unknown","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Commercial","Unknown","130","[c]","39980","38310"
"New entrant CS","2021","Unknown","Communications","Heterosexual / straight","60","[c]","35030","32940"
"New entrant CS","2021","Unknown","Communications","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Communications","Unknown","175","[c]","36260","29180"
"New entrant CS","2021","Unknown","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Heterosexual / straight","250","[c]","39560","36500"
"New entrant CS","2021","Unknown","Digital, Data and Technology","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Undeclared","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Digital, Data and Technology","Unknown","680","[c]","41000","37450"
"New entrant CS","2021","Unknown","Economics","Heterosexual / straight","40","[c]","31270","31800"
"New entrant CS","2021","Unknown","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Economics","Unknown","135","[c]","31140","32390"
"New entrant CS","2021","Unknown","Finance","Heterosexual / straight","85","[c]","36260","32790"
"New entrant CS","2021","Unknown","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Finance","Unknown","205","[c]","34330","32790"
"New entrant CS","2021","Unknown","Human Resources","Heterosexual / straight","105","[c]","33470","28840"
"New entrant CS","2021","Unknown","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Human Resources","Unknown","160","[c]","33650","28000"
"New entrant CS","2021","Unknown","Inspector of Education and Training","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Intelligence Analysis","Unknown","90","[c]","42390","37000"
"New entrant CS","2021","Unknown","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","International Trade","Unknown","45","[c]","28760","31800"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Knowledge and Information Management","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Heterosexual / straight","290","[c]","45590","48080"
"New entrant CS","2021","Unknown","Legal","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Legal","Unknown","205","[c]","38240","30850"
"New entrant CS","2021","Unknown","Medicine","Heterosexual / straight","30","[c]","46370","37890"
"New entrant CS","2021","Unknown","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Medicine","Unknown","85","[c]","47690","37890"
"New entrant CS","2021","Unknown","Operational Delivery","Heterosexual / straight","1635","[c]","28490","24960"
"New entrant CS","2021","Unknown","Operational Delivery","LGBO","140","[c]","26460","23520"
"New entrant CS","2021","Unknown","Operational Delivery","Undeclared","170","[c]","26950","23170"
"New entrant CS","2021","Unknown","Operational Delivery","Unknown","5775","[c]","23940","22350"
"New entrant CS","2021","Unknown","Operational Research","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Operational Research","Unknown","30","[c]","33630","35050"
"New entrant CS","2021","Unknown","Other","Heterosexual / straight","135","[c]","29530","26670"
"New entrant CS","2021","Unknown","Other","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Other","Unknown","405","[c]","29950","27880"
"New entrant CS","2021","Unknown","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Policy","Heterosexual / straight","335","[c]","37940","33570"
"New entrant CS","2021","Unknown","Policy","LGBO","50","[c]","36020","32790"
"New entrant CS","2021","Unknown","Policy","Undeclared","40","[c]","36530","33210"
"New entrant CS","2021","Unknown","Policy","Unknown","1080","[c]","38980","33570"
"New entrant CS","2021","Unknown","Project Delivery","Heterosexual / straight","100","[c]","36780","35050"
"New entrant CS","2021","Unknown","Project Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Project Delivery","Unknown","235","[c]","37710","35050"
"New entrant CS","2021","Unknown","Property","Heterosexual / straight","50","[c]","39110","36500"
"New entrant CS","2021","Unknown","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Property","Unknown","115","[c]","34180","28500"
"New entrant CS","2021","Unknown","Psychology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Psychology","Unknown","40","[c]","27310","24620"
"New entrant CS","2021","Unknown","Science and Engineering","Heterosexual / straight","35","[c]","32390","32000"
"New entrant CS","2021","Unknown","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Science and Engineering","Unknown","145","[c]","28090","21940"
"New entrant CS","2021","Unknown","Security","Heterosexual / straight","55","[c]","29500","25540"
"New entrant CS","2021","Unknown","Security","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Security","Unknown","230","[c]","29030","25540"
"New entrant CS","2021","Unknown","Social Research","Heterosexual / straight","45","[c]","32160","32540"
"New entrant CS","2021","Unknown","Social Research","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Social Research","Unknown","45","[c]","35300","32540"
"New entrant CS","2021","Unknown","Statistics","Heterosexual / straight","45","[c]","33430","32540"
"New entrant CS","2021","Unknown","Statistics","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Statistics","Unknown","90","[c]","32240","31800"
"New entrant CS","2021","Unknown","Tax","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Tax","Unknown","2115","[c]","22280","20140"
"New entrant CS","2021","Unknown","Unknown","Heterosexual / straight","250","[c]","32950","29290"
"New entrant CS","2021","Unknown","Unknown","LGBO","25","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Undeclared","20","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Unknown","Unknown","4180","[c]","32940","28000"
"New entrant CS","2021","Unknown","Veterinarian","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2021","Unknown","Veterinarian","Unknown","[c]","[c]","[c]","[c]"
"Notes","Summary figures are suppressed when information relates to less than 5 civil servants for FTE or Headcount, and less than 10 civil servants for median and mean salary (shown as [c]). Zero responses and salaries for less than 30 civil servants have been suppressed for GPDR special category data. FTE figures are not shown for entrants or leavers due to data quality concerns for these groups. Figures are rounded to the nearest 5, or £10 as appropriate.","","","","","","",""
"Data source","All figures are aggregated from the Cabinet Office Annual Civil Service Employment Survey collection. https://www.gov.uk/government/collections/civil-service-statistics","","","","","","",""
"Version","Generated on 2023-02-14, with GIT 71a76ea.","","","","","","",""
"Data column","Description","","","","","","",""
"Status","Employment status of the civil servants.","","","","","","",""
"","In post - includes staff that were in post on the reference date (31 March).","","","","","","",""
"","New entrant CS - includes new entrants to the Civil Service over the year (1 April to 31 March).","","","","","","",""
"","Leaver CS - includes leavers from the Civil Service over the year (1 April to 31 March). This includes employees who have an Unknown leaving cause.","","","","","","",""
"","Leaver Dept. - includes leavers from the department over the year (1 April to 31 March), who did not leave the Civil Service.","","","","","","",""
"","Five organisations do not report when their employees first entered the Civil Service and so entrants data for these organisations is not available . These are as follows: Foreign Commonwealth and Development Office (excl. agencies), Foreign Commonwealth and Development Office Services, Defence Electronics and Components Agency, Scottish Forestry and Forest and Land Scotland. A further three organisations also could not provide entrants data in 2021. These are as follows: Department for International Development, Foreign and Commonwealth Office (excl. agencies) and Royal Fleet Auxiliary.","","","","","","",""
"Year","Year of data collection (as at 31 March).","","","","","","",""
"Profession_of_post","Professions relate to the post occupied by the person and are not dependent on qualifications the individual may have.","","","","","","",""
"","The Department for Work and Pensions provided aggregated professions data for 2021, which are available in the Civil Service Statistics publication. However, figures in this browser are derived from individual level data and so are not available for this department in 2021.","","","","","","",""
"","Of the 20 bodies under the Scottish Government, 16 did not report any professions information for their employees.","","","","","","",""
"Disability","Self reported disability.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their disability status and ""Unknown"" accounts for employees who have not made an active declaration about their disability status.","","","","","","",""
"Sexual_orientation","Self reported sexual orientation.","","","","","","",""
"","""Undeclared"" accounts for employees who have actively declared that they do not want to disclose their sexual orientation and ""Unknown"" accounts for employees who have not made an active declaration about their sexual orientation.","","","","","","",""
"Headcount","Total number of civil servants (rounded to nearest 5).","","","","","","",""
"FTE","Total full-time equivalent (FTE) employment numbers (rounded to nearest 5).","","","","","","",""
"","FTE figures are not shown for entrants or leavers due to data quality concerns for these groups.","","","","","","",""
"Mean_salary","Average salary (mean, rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
"Median_salary","Median salary (rounded to nearest £10). For part-time employees, salaries represent the full-time equivalent earnings, while for full-time employees they are the actual annual gross salaries.","","","","","","",""
"","These figures should be interpreted with caution when the total number of employees in a group is small, as they will tend to show more variability than larger groups (i.e. may be much higher or lower than can be explained by the data shown).","","","","","","",""
