"Status","Year","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Legal","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","Heterosexual / straight","150","[c]","57930","55610"
"Leaver CS","2021","Legal","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Legal","G6/G7","Unknown","70","[c]","60500","55610"
"Leaver CS","2021","Legal","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Heterosexual / straight","60","[c]","42570","43460"
"Leaver CS","2021","Legal","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","SEO/HEO","Unknown","45","[c]","38440","36500"
"Leaver CS","2021","Medicine","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","AA/AO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","G6/G7","Heterosexual / straight","40","[c]","72520","74070"
"Leaver CS","2021","Medicine","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SCS level","Heterosexual / straight","30","[c]","106230","110680"
"Leaver CS","2021","Medicine","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SEO/HEO","Heterosexual / straight","55","[c]","38490","37890"
"Leaver CS","2021","Medicine","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Medicine","SEO/HEO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","AA/AO","Heterosexual / straight","2740","[c]","20670","20650"
"Leaver CS","2021","Operational Delivery","AA/AO","LGBO","180","[c]","20460","19940"
"Leaver CS","2021","Operational Delivery","AA/AO","Undeclared","450","[c]","20730","20420"
"Leaver CS","2021","Operational Delivery","AA/AO","Unknown","1835","[c]","20640","20650"
"Leaver CS","2021","Operational Delivery","EO","Heterosexual / straight","735","[c]","27010","26700"
"Leaver CS","2021","Operational Delivery","EO","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","EO","Undeclared","185","[c]","27610","26780"
"Leaver CS","2021","Operational Delivery","EO","Unknown","325","[c]","27920","26410"
"Leaver CS","2021","Operational Delivery","G6/G7","Heterosexual / straight","155","[c]","60020","56870"
"Leaver CS","2021","Operational Delivery","G6/G7","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","G6/G7","Undeclared","35","[c]","59840","58660"
"Leaver CS","2021","Operational Delivery","G6/G7","Unknown","75","[c]","58820","57000"
"Leaver CS","2021","Operational Delivery","SCS level","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SCS level","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Heterosexual / straight","510","[c]","37510","35990"
"Leaver CS","2021","Operational Delivery","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Undeclared","115","[c]","38690","37370"
"Leaver CS","2021","Operational Delivery","SEO/HEO","Unknown","205","[c]","36920","34880"
"Leaver CS","2021","Operational Delivery","Unknown","Heterosexual / straight","420","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","LGBO","25","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Undeclared","55","[c]","[c]","[c]"
"Leaver CS","2021","Operational Delivery","Unknown","Unknown","115","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","G6/G7","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Operational Research","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","AA/AO","Heterosexual / straight","345","[c]","20670","20920"
"Leaver CS","2021","Other","AA/AO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","AA/AO","Undeclared","60","[c]","20860","20920"
"Leaver CS","2021","Other","AA/AO","Unknown","75","[c]","21310","20810"
"Leaver CS","2021","Other","EO","Heterosexual / straight","290","[c]","27460","27580"
"Leaver CS","2021","Other","EO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","EO","Undeclared","35","[c]","27990","27970"
"Leaver CS","2021","Other","EO","Unknown","90","[c]","25850","26930"
"Leaver CS","2021","Other","G6/G7","Heterosexual / straight","30","[c]","64820","60990"
"Leaver CS","2021","Other","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","SCS level","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Other","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","SCS level","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","SEO/HEO","Heterosexual / straight","200","[c]","35920","35740"
"Leaver CS","2021","Other","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Other","SEO/HEO","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Other","SEO/HEO","Unknown","80","[c]","34600","35210"
"Leaver CS","2021","Other","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Other","Unknown","Unknown","145","[c]","35110","32400"
"Leaver CS","2021","Planning","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","AA/AO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Policy","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","AA/AO","Unknown","40","[c]","21710","23660"
"Leaver CS","2021","Policy","EO","Heterosexual / straight","50","[c]","27640","27760"
"Leaver CS","2021","Policy","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","EO","Unknown","65","[c]","23200","24920"
"Leaver CS","2021","Policy","G6/G7","Heterosexual / straight","135","[c]","59520","57600"
"Leaver CS","2021","Policy","G6/G7","LGBO","15","[c]","[c]","[c]"
"Leaver CS","2021","Policy","G6/G7","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Policy","G6/G7","Unknown","90","[c]","57420","55060"
"Leaver CS","2021","Policy","SCS level","Heterosexual / straight","45","[c]","86780","78460"
"Leaver CS","2021","Policy","SCS level","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Policy","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Policy","SCS level","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","SEO/HEO","Heterosexual / straight","160","[c]","37300","37350"
"Leaver CS","2021","Policy","SEO/HEO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","SEO/HEO","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","Policy","SEO/HEO","Unknown","85","[c]","36010","35040"
"Leaver CS","2021","Project Delivery","AA/AO","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Heterosexual / straight","45","[c]","26210","26670"
"Leaver CS","2021","Project Delivery","EO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","EO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Heterosexual / straight","65","[c]","58910","55860"
"Leaver CS","2021","Project Delivery","G6/G7","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","G6/G7","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS level","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Heterosexual / straight","155","[c]","36430","36210"
"Leaver CS","2021","Project Delivery","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","SEO/HEO","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Heterosexual / straight","45","[c]","18740","18610"
"Leaver CS","2021","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","AA/AO","Unknown","35","[c]","19780","19200"
"Leaver CS","2021","Property","EO","Heterosexual / straight","75","[c]","26050","25970"
"Leaver CS","2021","Property","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Property","EO","Unknown","60","[c]","25670","25500"
"Leaver CS","2021","Property","G6/G7","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","G6/G7","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Heterosexual / straight","90","[c]","37730","36460"
"Leaver CS","2021","Property","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","SEO/HEO","Undeclared","30","[c]","40340","42170"
"Leaver CS","2021","Property","SEO/HEO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","EO","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","EO","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","SEO/HEO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Psychology","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","AA/AO","Heterosexual / straight","130","[c]","20130","20150"
"Leaver CS","2021","Science and Engineering","AA/AO","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","AA/AO","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","AA/AO","Unknown","70","[c]","21010","21050"
"Leaver CS","2021","Science and Engineering","EO","Heterosexual / straight","80","[c]","24500","25190"
"Leaver CS","2021","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","EO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","EO","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","G6/G7","Heterosexual / straight","50","[c]","55520","53030"
"Leaver CS","2021","Science and Engineering","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","G6/G7","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","G6/G7","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SCS level","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SCS level","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SEO/HEO","Heterosexual / straight","215","[c]","36060","36180"
"Leaver CS","2021","Science and Engineering","SEO/HEO","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","SEO/HEO","Undeclared","30","[c]","38070","37890"
"Leaver CS","2021","Science and Engineering","SEO/HEO","Unknown","90","[c]","35380","34530"
"Leaver CS","2021","Science and Engineering","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Science and Engineering","Unknown","Unknown","5","[c]","[c]","[c]"
