"Status","Year","Age","Region_ITL1","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","HEO","20","[c]","31880","31190"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","SEO","15","[c]","40160","39860"
"Leaver CS","2021","30-39","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","AO","90","[c]","20650","20710"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","EO","65","[c]","27610","27570"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","HEO","30","[c]","33380","32070"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","SEO","15","[c]","41680","41420"
"Leaver CS","2021","40-49","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Outside London","AO","90","[c]","22050","21130"
"Leaver CS","2021","40-49","East of England","Outside London","EO","50","[c]","27180","27570"
"Leaver CS","2021","40-49","East of England","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Outside London","G7","10","[c]","52540","52260"
"Leaver CS","2021","40-49","East of England","Outside London","HEO","25","[c]","32220","32430"
"Leaver CS","2021","40-49","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","East of England","Outside London","SEO","20","[c]","40900","40570"
"Leaver CS","2021","40-49","East of England","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","London","London","AO","80","[c]","23650","23540"
"Leaver CS","2021","40-49","London","London","EO","115","[c]","29320","30330"
"Leaver CS","2021","40-49","London","London","G6","65","[c]","69960","68830"
"Leaver CS","2021","40-49","London","London","G7","140","[c]","56950","55660"
"Leaver CS","2021","40-49","London","London","HEO","80","[c]","34350","33760"
"Leaver CS","2021","40-49","London","London","SCS level","75","[c]","95990","92640"
"Leaver CS","2021","40-49","London","London","SEO","75","[c]","42170","40890"
"Leaver CS","2021","40-49","London","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","AO","110","[c]","20960","21010"
"Leaver CS","2021","40-49","North East (England)","Outside London","EO","35","[c]","26570","27570"
"Leaver CS","2021","40-49","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North East (England)","Outside London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Outside London","AO","150","[c]","20910","21010"
"Leaver CS","2021","40-49","North West (England)","Outside London","EO","65","[c]","26000","27230"
"Leaver CS","2021","40-49","North West (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Outside London","HEO","20","[c]","30460","30980"
"Leaver CS","2021","40-49","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","North West (England)","Outside London","SEO","20","[c]","41510","40650"
"Leaver CS","2021","40-49","North West (England)","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","AO","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Northern Ireland","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","HEO","25","[c]","36760","36960"
"Leaver CS","2021","40-49","Overseas","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","Outside London","AA","20","[c]","20310","20060"
"Leaver CS","2021","40-49","Scotland","Outside London","AO","115","[c]","21970","21010"
"Leaver CS","2021","40-49","Scotland","Outside London","EO","65","[c]","27690","27570"
"Leaver CS","2021","40-49","Scotland","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","Outside London","G7","15","[c]","54990","53110"
"Leaver CS","2021","40-49","Scotland","Outside London","HEO","30","[c]","34250","35000"
"Leaver CS","2021","40-49","Scotland","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Scotland","Outside London","SEO","25","[c]","41500","41100"
"Leaver CS","2021","40-49","South East (England)","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","Outside London","AO","130","[c]","22050","21010"
"Leaver CS","2021","40-49","South East (England)","Outside London","EO","95","[c]","28650","27570"
"Leaver CS","2021","40-49","South East (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","Outside London","G7","15","[c]","52300","50540"
"Leaver CS","2021","40-49","South East (England)","Outside London","HEO","30","[c]","33280","32430"
"Leaver CS","2021","40-49","South East (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South East (England)","Outside London","SEO","35","[c]","40260","39790"
"Leaver CS","2021","40-49","South East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Outside London","AO","80","[c]","21060","21010"
"Leaver CS","2021","40-49","South West (England)","Outside London","EO","60","[c]","27080","26890"
"Leaver CS","2021","40-49","South West (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Outside London","G7","25","[c]","53650","53170"
"Leaver CS","2021","40-49","South West (England)","Outside London","HEO","50","[c]","31830","32890"
"Leaver CS","2021","40-49","South West (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","South West (England)","Outside London","SEO","30","[c]","41820","40750"
"Leaver CS","2021","40-49","South West (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","70","[c]","31180","23240"
"Leaver CS","2021","40-49","Wales","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Outside London","AO","95","[c]","21320","21590"
"Leaver CS","2021","40-49","Wales","Outside London","EO","40","[c]","27920","27570"
"Leaver CS","2021","40-49","Wales","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Outside London","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Outside London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Wales","Outside London","SEO","20","[c]","40840","40230"
"Leaver CS","2021","40-49","Wales","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","AA","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","AO","110","[c]","21270","21010"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","EO","40","[c]","26480","27130"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","G7","15","[c]","58220","51670"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","HEO","15","[c]","33260","31470"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","SEO","20","[c]","42100","40190"
"Leaver CS","2021","40-49","West Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","AO","105","[c]","21120","21010"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","EO","50","[c]","26920","27570"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","G7","20","[c]","55490","52510"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","HEO","30","[c]","33780","32640"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","SEO","25","[c]","39890","40030"
"Leaver CS","2021","40-49","Yorkshire and The Humber","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","AA","30","[c]","18590","18760"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","AO","145","[c]","20530","20500"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","EO","125","[c]","27290","27570"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","G7","15","[c]","55710","55610"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","HEO","70","[c]","32780","33250"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","SEO","30","[c]","43160","44500"
"Leaver CS","2021","50-59","East Midlands (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East of England","Outside London","AA","35","[c]","19420","18760"
"Leaver CS","2021","50-59","East of England","Outside London","AO","125","[c]","22540","21430"
"Leaver CS","2021","50-59","East of England","Outside London","EO","135","[c]","27680","27370"
"Leaver CS","2021","50-59","East of England","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East of England","Outside London","G7","40","[c]","60240","56950"
"Leaver CS","2021","50-59","East of England","Outside London","HEO","90","[c]","34050","33810"
"Leaver CS","2021","50-59","East of England","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","East of England","Outside London","SEO","40","[c]","40810","40980"
"Leaver CS","2021","50-59","East of England","Outside London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","50-59","London","London","AA","30","[c]","21120","21770"
"Leaver CS","2021","50-59","London","London","AO","150","[c]","24080","23530"
"Leaver CS","2021","50-59","London","London","EO","180","[c]","29840","30330"
"Leaver CS","2021","50-59","London","London","G6","90","[c]","73220","71570"
"Leaver CS","2021","50-59","London","London","G7","160","[c]","59140","58800"
"Leaver CS","2021","50-59","London","London","HEO","135","[c]","35460","35430"
"Leaver CS","2021","50-59","London","London","SCS level","80","[c]","107320","99950"
"Leaver CS","2021","50-59","London","London","SEO","100","[c]","43450","43420"
"Leaver CS","2021","50-59","London","London","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","Outside London","AO","165","[c]","20720","21010"
"Leaver CS","2021","50-59","North East (England)","Outside London","EO","90","[c]","27250","27570"
"Leaver CS","2021","50-59","North East (England)","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North East (England)","Outside London","G7","25","[c]","53170","54250"
"Leaver CS","2021","50-59","North East (England)","Outside London","HEO","35","[c]","32810","32850"
"Leaver CS","2021","50-59","North East (England)","Outside London","SEO","30","[c]","40620","39530"
"Leaver CS","2021","50-59","North East (England)","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","Outside London","AA","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","Outside London","AO","250","[c]","20840","21010"
"Leaver CS","2021","50-59","North West (England)","Outside London","EO","165","[c]","26720","27240"
"Leaver CS","2021","50-59","North West (England)","Outside London","G6","25","[c]","69880","70540"
"Leaver CS","2021","50-59","North West (England)","Outside London","G7","55","[c]","56560","55400"
"Leaver CS","2021","50-59","North West (England)","Outside London","HEO","65","[c]","33100","33180"
"Leaver CS","2021","50-59","North West (England)","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","North West (England)","Outside London","SEO","45","[c]","40620","38410"
"Leaver CS","2021","50-59","North West (England)","Outside London","Unknown","25","[c]","[c]","[c]"
