"Status","Year","Age","Organisation","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Heterosexual / straight","100","90","34290","31240"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Female","Unknown","40","40","29780","24250"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Heterosexual / straight","65","65","37280","34500"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Male","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Advisory, Conciliation and Arbitration Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Animal and Plant Health Agency","Female","Heterosexual / straight","310","280","31650","29180"
"In post","2021","40-49","Animal and Plant Health Agency","Female","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Animal and Plant Health Agency","Female","Undeclared","55","50","34780","33790"
"In post","2021","40-49","Animal and Plant Health Agency","Female","Unknown","55","50","32280","28430"
"In post","2021","40-49","Animal and Plant Health Agency","Male","Heterosexual / straight","170","170","31990","30270"
"In post","2021","40-49","Animal and Plant Health Agency","Male","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Animal and Plant Health Agency","Male","Undeclared","40","40","36430","36970"
"In post","2021","40-49","Animal and Plant Health Agency","Male","Unknown","45","45","31650","26520"
"In post","2021","40-49","Animal and Plant Health Agency","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Animal and Plant Health Agency","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Female","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Attorney General's Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Female","Heterosexual / straight","560","530","53270","54700"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Female","LGBO","20","20","[c]","[c]"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Female","Undeclared","50","45","51490","54700"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Female","Unknown","340","330","60250","57050"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Male","Heterosexual / straight","470","470","58730","56340"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Male","LGBO","40","40","52790","54700"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Male","Undeclared","60","55","52370","54700"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Male","Unknown","305","305","67290","62010"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Female","Heterosexual / straight","35","30","35540","35900"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Female","Unknown","55","45","32540","30220"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Male","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Male","Unknown","55","55","38280","35900"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Centre for Environment, Fisheries and Aquaculture Science","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Female","Heterosexual / straight","35","35","35300","29250"
"In post","2021","40-49","Charity Commission","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Female","Undeclared","5","5","[c]","[c]"
"In post","2021","40-49","Charity Commission","Female","Unknown","30","30","38850","37910"
"In post","2021","40-49","Charity Commission","Male","Heterosexual / straight","30","30","[c]","[c]"
"In post","2021","40-49","Charity Commission","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Male","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Charity Commission","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Charity Commission","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Companies House","Female","Heterosexual / straight","100","90","32070","27460"
"In post","2021","40-49","Companies House","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Companies House","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Companies House","Female","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Companies House","Male","Heterosexual / straight","80","80","39230","38000"
"In post","2021","40-49","Companies House","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Companies House","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Companies House","Male","Unknown","30","30","31150","26700"
"In post","2021","40-49","Companies House","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Companies House","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Female","Heterosexual / straight","100","90","69990","73450"
"In post","2021","40-49","Competition and Markets Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Female","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Male","Heterosexual / straight","80","80","71260","72430"
"In post","2021","40-49","Competition and Markets Authority","Male","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Male","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Competition and Markets Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Female","Heterosexual / straight","35","30","25860","23390"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Female","Unknown","5","5","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Male","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Male","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Male","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Criminal Injuries Compensation Authority","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Female","Heterosexual / straight","75","70","41350","37110"
"In post","2021","40-49","Crown Commercial Service","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Female","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Male","Heterosexual / straight","70","70","44030","38000"
"In post","2021","40-49","Crown Commercial Service","Male","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Male","Unknown","20","20","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Commercial Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Female","Heterosexual / straight","290","260","40620","33850"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Female","LGBO","10","10","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Female","Undeclared","15","15","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Female","Unknown","25","20","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Male","Heterosexual / straight","80","80","46200","40970"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Male","LGBO","5","5","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Male","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Office and Procurator Fiscal Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service","Female","Heterosexual / straight","930","830","42920","48080"
"In post","2021","40-49","Crown Prosecution Service","Female","LGBO","15","15","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service","Female","Undeclared","35","30","47290","51120"
"In post","2021","40-49","Crown Prosecution Service","Female","Unknown","320","270","43640","49110"
"In post","2021","40-49","Crown Prosecution Service","Male","Heterosexual / straight","415","415","44330","48080"
"In post","2021","40-49","Crown Prosecution Service","Male","LGBO","40","40","47710","51470"
"In post","2021","40-49","Crown Prosecution Service","Male","Undeclared","20","20","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service","Male","Unknown","140","135","43960","39040"
"In post","2021","40-49","Crown Prosecution Service","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Male","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Crown Prosecution Service Inspectorate","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Female","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Female","Unknown","10","10","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Male","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Male","Unknown","15","15","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Debt Management Office","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Female","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Female","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Female","Undeclared","10","10","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Female","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Male","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Male","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Defence Electronics and Components Agency","Male","Undeclared","40","40","29090","27460"
