"Status","Year","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Counter Fraud","Counter Fraud","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Debt","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","175","[c]","43090","38450"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","LGBO","20","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Digital, Data and Technology","Unknown","145","[c]","41160","38000"
"Leaver CS","2021","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Digital, Data & Technology","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","Heterosexual / straight","130","[c]","40870","36860"
"Leaver CS","2021","Finance","Finance","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Finance","Unknown","35","[c]","42360","38230"
"Leaver CS","2021","Finance","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Project Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Finance","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Operational Delivery","Unknown","85","[c]","24610","21050"
"Leaver CS","2021","Grants Management","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Grants Management","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Heterosexual / straight","185","[c]","38900","33630"
"Leaver CS","2021","Human Resources","Human Resources","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Human Resources","Unknown","45","[c]","39230","32890"
"Leaver CS","2021","Human Resources","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Security","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Human Resources","Unknown","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Knowledge and Information Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Heterosexual / straight","230","[c]","53340","54140"
"Leaver CS","2021","Legal","Legal","LGBO","10","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Legal","Undeclared","40","[c]","49820","46370"
"Leaver CS","2021","Legal","Legal","Unknown","120","[c]","53780","55610"
"Leaver CS","2021","Legal","Operational Delivery","Heterosexual / straight","90","[c]","27220","23470"
"Leaver CS","2021","Legal","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Operational Delivery","Undeclared","105","[c]","28250","22820"
"Leaver CS","2021","Legal","Operational Delivery","Unknown","30","[c]","26640","23520"
"Leaver CS","2021","Legal","Other","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Other","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Policy","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Economics","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Heterosexual / straight","60","[c]","67890","75500"
"Leaver CS","2021","No function","Inspector of Education and Training","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Inspector of Education and Training","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Intelligence Analysis","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","International Trade","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Heterosexual / straight","40","[c]","33350","31700"
"Leaver CS","2021","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Knowledge and Information Management","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Heterosexual / straight","45","[c]","83630","87240"
"Leaver CS","2021","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Medicine","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Delivery","Heterosexual / straight","3890","[c]","27930","22350"
"Leaver CS","2021","No function","Operational Delivery","LGBO","235","[c]","26660","21560"
"Leaver CS","2021","No function","Operational Delivery","Undeclared","635","[c]","27810","23500"
"Leaver CS","2021","No function","Operational Delivery","Unknown","2310","[c]","26860","22350"
"Leaver CS","2021","No function","Operational Research","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","No function","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
