"Status","Year","Disability","Ethnicity","Function_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Chinese","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","Heterosexual / straight","30","25","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","No function","Unknown","25","25","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Chinese","Unknown","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Heterosexual / straight","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Analysis","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Communications","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Counter Fraud","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Heterosexual / straight","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Human Resources","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","Heterosexual / straight","35","35","36870","29850"
"In post","2021","Unknown","Mixed","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Legal","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","Heterosexual / straight","180","170","36970","32920"
"In post","2021","Unknown","Mixed","No function","LGBO","25","25","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","Undeclared","15","15","[c]","[c]"
"In post","2021","Unknown","Mixed","No function","Unknown","65","60","35860","31810"
"In post","2021","Unknown","Mixed","Project Delivery","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Project Delivery","Unknown","10","10","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Heterosexual / straight","75","70","38110","35080"
"In post","2021","Unknown","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Mixed","Unknown","Unknown","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Debt","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Digital, Data & Technology","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Grants Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","Heterosexual / straight","60","60","39100","32770"
"In post","2021","Unknown","Other ethnicity","No function","LGBO","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","Undeclared","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","No function","Unknown","35","35","42710","36360"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Project Delivery","Unknown","5","5","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Heterosexual / straight","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Other ethnicity","Unknown","Unknown","10","5","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","Undeclared","25","25","[c]","[c]"
"In post","2021","Unknown","Undeclared","Analysis","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","Undeclared","20","20","[c]","[c]"
"In post","2021","Unknown","Undeclared","Commercial","Unknown","15","15","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","Undeclared","10","10","[c]","[c]"
"In post","2021","Unknown","Undeclared","Communications","Unknown","5","5","[c]","[c]"
