"Status","Year","Age","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","40-49","Home Office","Scotland","275","255","28310","25310"
"In post","2021","40-49","Home Office","South East (England)","1020","955","28160","27070"
"In post","2021","40-49","Home Office","South West (England)","90","85","28640","25310"
"In post","2021","40-49","Home Office","Wales","180","170","29210","25400"
"In post","2021","40-49","Home Office","West Midlands (England)","255","235","29440","26160"
"In post","2021","40-49","Home Office","Yorkshire and The Humber","860","795","30360","25900"
"In post","2021","40-49","Ministry of Defence","East Midlands (England)","370","355","30880","26670"
"In post","2021","40-49","Ministry of Defence","East of England","800","770","32940","33000"
"In post","2021","40-49","Ministry of Defence","London","715","695","46400","43700"
"In post","2021","40-49","Ministry of Defence","North East (England)","45","45","25650","21130"
"In post","2021","40-49","Ministry of Defence","North West (England)","390","370","31130","26670"
"In post","2021","40-49","Ministry of Defence","Northern Ireland","235","235","23670","20310"
"In post","2021","40-49","Ministry of Defence","Overseas","235","230","43620","41600"
"In post","2021","40-49","Ministry of Defence","Scotland","775","755","30840","26670"
"In post","2021","40-49","Ministry of Defence","South East (England)","2170","2095","36020","33300"
"In post","2021","40-49","Ministry of Defence","South West (England)","4720","4545","40270","39070"
"In post","2021","40-49","Ministry of Defence","Unknown","445","445","39460","34460"
"In post","2021","40-49","Ministry of Defence","Wales","240","235","27150","26670"
"In post","2021","40-49","Ministry of Defence","West Midlands (England)","595","570","32630","29670"
"In post","2021","40-49","Ministry of Defence","Yorkshire and The Humber","405","390","29430","26670"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","East Midlands (England)","15","15","38030","36690"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","East of England","25","20","38650","37050"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","London","385","370","56600","53650"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","North East (England)","20","15","37860","36810"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","North West (England)","25","20","37020","36340"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","South West (England)","265","250","43730","47660"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","Wales","15","10","42900","47660"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","West Midlands (England)","40","40","39610","36340"
"In post","2021","40-49","Ministry of Housing, Communities and Local Government","Yorkshire and The Humber","25","25","47640","43190"
"In post","2021","40-49","Ministry of Justice","East Midlands (England)","1545","1440","28990","26300"
"In post","2021","40-49","Ministry of Justice","East of England","1430","1340","30400","29810"
"In post","2021","40-49","Ministry of Justice","London","3210","3075","39520","35310"
"In post","2021","40-49","Ministry of Justice","North East (England)","1070","1005","29690","28140"
"In post","2021","40-49","Ministry of Justice","North West (England)","2185","2055","30100","28200"
"In post","2021","40-49","Ministry of Justice","Scotland","135","120","26300","22640"
"In post","2021","40-49","Ministry of Justice","South East (England)","1995","1870","31700","31280"
"In post","2021","40-49","Ministry of Justice","South West (England)","1075","1000","29560","27380"
"In post","2021","40-49","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Ministry of Justice","Wales","910","860","30380","27400"
"In post","2021","40-49","Ministry of Justice","West Midlands (England)","1885","1760","29640","26550"
"In post","2021","40-49","Ministry of Justice","Yorkshire and The Humber","1840","1710","31060","30210"
"In post","2021","40-49","National Crime Agency","East Midlands (England)","45","45","38130","37780"
"In post","2021","40-49","National Crime Agency","East of England","30","30","41000","39840"
"In post","2021","40-49","National Crime Agency","London","405","390","47230","45360"
"In post","2021","40-49","National Crime Agency","North East (England)","25","25","37340","36410"
"In post","2021","40-49","National Crime Agency","North West (England)","295","290","38700","36740"
"In post","2021","40-49","National Crime Agency","Northern Ireland","30","30","40920","40210"
"In post","2021","40-49","National Crime Agency","Overseas","45","45","65020","64460"
"In post","2021","40-49","National Crime Agency","Scotland","15","15","39570","40210"
"In post","2021","40-49","National Crime Agency","South East (England)","115","110","40790","40210"
"In post","2021","40-49","National Crime Agency","South West (England)","105","100","39860","36740"
"In post","2021","40-49","National Crime Agency","Unknown","25","25","45650","45480"
"In post","2021","40-49","National Crime Agency","Wales","15","15","39110","40210"
"In post","2021","40-49","National Crime Agency","West Midlands (England)","155","145","39220","37680"
"In post","2021","40-49","National Crime Agency","Yorkshire and The Humber","65","65","37650","36520"
"In post","2021","40-49","Northern Ireland Office","London","10","10","53230","52850"
"In post","2021","40-49","Northern Ireland Office","Northern Ireland","10","10","35720","34390"
"In post","2021","40-49","Office for Standards in Education","East Midlands (England)","45","45","45420","39850"
"In post","2021","40-49","Office for Standards in Education","East of England","25","25","62730","51360"
"In post","2021","40-49","Office for Standards in Education","London","140","135","56950","51360"
"In post","2021","40-49","Office for Standards in Education","North West (England)","130","125","42470","32010"
"In post","2021","40-49","Office for Standards in Education","South West (England)","65","65","48200","39850"
"In post","2021","40-49","Office for Standards in Education","West Midlands (England)","50","50","60180","51360"
"In post","2021","40-49","Office for Standards in Education","Yorkshire and The Humber","45","45","63900","64500"
"In post","2021","40-49","Office of Gas and Electricity Markets","London","150","140","63180","59190"
"In post","2021","40-49","Office of Gas and Electricity Markets","Scotland","100","100","44560","40000"
"In post","2021","40-49","Office of Qualifications and Examinations Regulation","West Midlands (England)","85","80","48220","46660"
"In post","2021","40-49","Office of Rail and Road","London","60","55","57510","55600"
"In post","2021","40-49","Office of Rail and Road","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","Scotland","10","10","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","South West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Office of Rail and Road","Yorkshire and The Humber","10","10","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","East of England","45","45","37980","35520"
"In post","2021","40-49","Other Cabinet Office Agencies","London","35","35","58670","54700"
"In post","2021","40-49","Other Cabinet Office Agencies","North West (England)","105","100","43390","39000"
"In post","2021","40-49","Other Cabinet Office Agencies","South West (England)","5","5","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","40-49","Other Cabinet Office Agencies","Wales","35","30","36530","34800"
"In post","2021","40-49","Other Cabinet Office Agencies","West Midlands (England)","20","20","43690","39000"
"In post","2021","40-49","Other Cabinet Office Agencies","Yorkshire and The Humber","15","15","48790","52170"
"In post","2021","40-49","Scotland Office","London","10","5","[c]","[c]"
"In post","2021","40-49","Scotland Office","Scotland","15","15","54240","57240"
"In post","2021","40-49","Scottish Government","London","5","5","[c]","[c]"
"In post","2021","40-49","Scottish Government","Overseas","5","5","[c]","[c]"
"In post","2021","40-49","Scottish Government","Scotland","5250","4985","40680","35110"
"In post","2021","40-49","The National Archives","London","150","140","39640","36710"
"In post","2021","40-49","UK Export Finance","London","110","110","58520","53950"
"In post","2021","40-49","UK Supreme Court","London","10","5","[c]","[c]"
"In post","2021","40-49","United Kingdom Statistics Authority","London","55","55","58780","53520"
"In post","2021","40-49","United Kingdom Statistics Authority","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","40-49","United Kingdom Statistics Authority","South East (England)","420","365","33890","29540"
"In post","2021","40-49","United Kingdom Statistics Authority","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","40-49","United Kingdom Statistics Authority","Wales","590","560","38760","36030"
"In post","2021","40-49","Wales Office","London","5","5","[c]","[c]"
"In post","2021","40-49","Wales Office","Wales","5","5","[c]","[c]"
"In post","2021","40-49","Water Services Regulation Authority","London","35","35","80300","75020"
"In post","2021","40-49","Water Services Regulation Authority","West Midlands (England)","70","65","53100","49810"
