"Status","Year","Organisation","Region_ITL2","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G7","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Shropshire and Staffordshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","South Yorkshire","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Southern Scotland","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","EO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G6","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","G7","Male","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","HEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SEO","Female","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Surrey, East and West Sussex","SEO","Male","15","15","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","Tees Valley and Durham","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","EO","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","G7","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SEO","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Midlands","SEO","Male","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Wales and The Valleys","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G7","Female","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","G7","Male","10","10","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO","Female","20","20","[c]","[c]"
"In post","2021","Department for Environment, Food and Rural Affairs (excl. agencies)","West Yorkshire","SEO","Male","15","15","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G6","Male","10","10","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G7","Female","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","G7","Male","25","25","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","HEO","Female","5","5","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","HEO","Male","20","20","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for International Trade","Berkshire, Buckinghamshire and Oxfordshire","SCS level","Male","[c]","[c]","[c]","[c]"
