"Status","Year","Age","Disability","Profession_of_post","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","20-29","Declared non-disabled","Tax","North West (England)","340","330","26610","20140"
"In post","2021","20-29","Declared non-disabled","Tax","Northern Ireland","40","40","25470","25560"
"In post","2021","20-29","Declared non-disabled","Tax","Scotland","160","155","28030","25560"
"In post","2021","20-29","Declared non-disabled","Tax","South East (England)","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Tax","South West (England)","50","50","39620","31940"
"In post","2021","20-29","Declared non-disabled","Tax","Wales","220","215","26950","25560"
"In post","2021","20-29","Declared non-disabled","Tax","West Midlands (England)","125","125","32530","31810"
"In post","2021","20-29","Declared non-disabled","Tax","Yorkshire and The Humber","185","180","29240","25560"
"In post","2021","20-29","Declared non-disabled","Unknown","East Midlands (England)","375","365","25740","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","East of England","370","360","27440","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","London","2535","2520","34710","31060"
"In post","2021","20-29","Declared non-disabled","Unknown","North East (England)","970","955","24660","21010"
"In post","2021","20-29","Declared non-disabled","Unknown","North West (England)","1625","1600","25260","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Northern Ireland","20","20","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Overseas","15","15","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Unknown","Scotland","1630","1600","27210","27150"
"In post","2021","20-29","Declared non-disabled","Unknown","South East (England)","615","610","26380","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","South West (England)","490","480","25650","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Unknown","130","130","30210","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Wales","590","575","24410","25560"
"In post","2021","20-29","Declared non-disabled","Unknown","West Midlands (England)","590","575","25800","27570"
"In post","2021","20-29","Declared non-disabled","Unknown","Yorkshire and The Humber","890","875","26660","27570"
"In post","2021","20-29","Declared non-disabled","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Declared non-disabled","Veterinarian","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","South West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Commercial","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","London","30","30","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Communications","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Counter Fraud","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","London","20","20","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","South East (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","South West (England)","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Wales","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Digital, Data and Technology","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Economics","London","70","70","37010","33900"
"In post","2021","20-29","Undeclared","Economics","Scotland","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","London","25","25","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","South West (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Finance","Yorkshire and The Humber","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","East Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","London","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","Wales","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Human Resources","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","East of England","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","North East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Intelligence Analysis","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","International Trade","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","South West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Knowledge and Information Management","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","East of England","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","London","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","West Midlands (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Legal","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Medicine","South East (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Delivery","East Midlands (England)","55","55","24070","23910"
"In post","2021","20-29","Undeclared","Operational Delivery","East of England","45","45","26200","26860"
"In post","2021","20-29","Undeclared","Operational Delivery","London","160","155","30770","30270"
"In post","2021","20-29","Undeclared","Operational Delivery","North East (England)","40","35","24230","20770"
"In post","2021","20-29","Undeclared","Operational Delivery","North West (England)","100","95","23890","22850"
"In post","2021","20-29","Undeclared","Operational Delivery","Northern Ireland","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Delivery","Scotland","15","15","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Delivery","South East (England)","100","100","27060","26350"
"In post","2021","20-29","Undeclared","Operational Delivery","South West (England)","60","60","25450","25190"
"In post","2021","20-29","Undeclared","Operational Delivery","Wales","70","70","23740","21590"
"In post","2021","20-29","Undeclared","Operational Delivery","West Midlands (England)","80","80","24270","23760"
"In post","2021","20-29","Undeclared","Operational Delivery","Yorkshire and The Humber","80","80","26120","25400"
"In post","2021","20-29","Undeclared","Operational Research","London","10","10","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Research","North West (England)","[c]","[c]","[c]","[c]"
"In post","2021","20-29","Undeclared","Operational Research","South East (England)","5","5","[c]","[c]"
"In post","2021","20-29","Undeclared","Other","East of England","[c]","[c]","[c]","[c]"
