"Status","Year","Parent_department","Profession_of_post","Region_ITL1","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Scotland","Female","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Scotland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Yorkshire and The Humber","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Policy","Yorkshire and The Humber","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Female","90","90","48310","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Male","85","85","53040","51730"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","North East (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","North East (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","North West (England)","Female","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","North West (England)","Male","15","15","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Northern Ireland","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","Northern Ireland","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Project Delivery","South West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","North West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Property","North West (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Security","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Female","20","20","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Social Research","London","Male","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Female","5","5","[c]","[c]"
"In post","2021","Department for Digital, Culture, Media and Sport","Statistics","London","Male","15","15","[c]","[c]"
"In post","2021","Department for Education","Commercial","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Education","Commercial","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Education","Commercial","London","Female","15","15","[c]","[c]"
"In post","2021","Department for Education","Commercial","London","Male","20","20","[c]","[c]"
"In post","2021","Department for Education","Commercial","North East (England)","Female","35","30","40360","37030"
"In post","2021","Department for Education","Commercial","North East (England)","Male","35","35","39900","37100"
"In post","2021","Department for Education","Commercial","North West (England)","Female","50","45","41410","37100"
"In post","2021","Department for Education","Commercial","North West (England)","Male","45","45","36050","33190"
"In post","2021","Department for Education","Commercial","South West (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Education","Commercial","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Department for Education","Commercial","West Midlands (England)","Female","30","30","[c]","[c]"
"In post","2021","Department for Education","Commercial","West Midlands (England)","Male","25","25","[c]","[c]"
"In post","2021","Department for Education","Commercial","Yorkshire and The Humber","Female","60","55","37790","36780"
"In post","2021","Department for Education","Commercial","Yorkshire and The Humber","Male","45","45","41510","38000"
"In post","2021","Department for Education","Communications","East Midlands (England)","Female","5","5","[c]","[c]"
"In post","2021","Department for Education","Communications","East Midlands (England)","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Communications","London","Female","105","100","42780","40940"
"In post","2021","Department for Education","Communications","London","Male","55","55","44540","41980"
"In post","2021","Department for Education","Communications","North East (England)","Female","30","30","31580","29910"
"In post","2021","Department for Education","Communications","North East (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Education","Communications","North West (England)","Female","35","30","30340","29360"
"In post","2021","Department for Education","Communications","North West (England)","Male","20","15","[c]","[c]"
"In post","2021","Department for Education","Communications","South West (England)","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Communications","South West (England)","Male","5","5","[c]","[c]"
"In post","2021","Department for Education","Communications","West Midlands (England)","Female","15","15","[c]","[c]"
"In post","2021","Department for Education","Communications","West Midlands (England)","Male","5","5","[c]","[c]"
"In post","2021","Department for Education","Communications","Yorkshire and The Humber","Female","20","20","[c]","[c]"
"In post","2021","Department for Education","Communications","Yorkshire and The Humber","Male","25","25","[c]","[c]"
"In post","2021","Department for Education","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","East Midlands (England)","Female","10","5","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","East Midlands (England)","Male","15","15","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","London","Female","75","70","48680","49350"
"In post","2021","Department for Education","Digital, Data and Technology","London","Male","85","85","44570","40940"
"In post","2021","Department for Education","Digital, Data and Technology","North East (England)","Female","65","60","34920","36500"
"In post","2021","Department for Education","Digital, Data and Technology","North East (England)","Male","65","65","40340","37100"
"In post","2021","Department for Education","Digital, Data and Technology","North West (England)","Female","50","50","41190","36780"
"In post","2021","Department for Education","Digital, Data and Technology","North West (England)","Male","65","65","37150","36500"
"In post","2021","Department for Education","Digital, Data and Technology","South West (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","South West (England)","Male","15","15","[c]","[c]"
"In post","2021","Department for Education","Digital, Data and Technology","West Midlands (England)","Female","105","105","39620","36780"
"In post","2021","Department for Education","Digital, Data and Technology","West Midlands (England)","Male","130","130","39880","36960"
"In post","2021","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","Female","95","85","38540","36500"
"In post","2021","Department for Education","Digital, Data and Technology","Yorkshire and The Humber","Male","120","120","37580","36500"
"In post","2021","Department for Education","Finance","East Midlands (England)","Female","10","10","[c]","[c]"
"In post","2021","Department for Education","Finance","East Midlands (England)","Male","10","10","[c]","[c]"
"In post","2021","Department for Education","Finance","East of England","Female","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Finance","East of England","Male","[c]","[c]","[c]","[c]"
"In post","2021","Department for Education","Finance","London","Female","95","90","48690","50100"
"In post","2021","Department for Education","Finance","London","Male","85","85","51260","53760"
