"Status","Year","Disability","Ethnicity","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Declared non-disabled","Undeclared","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Counter Fraud","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","London","70","70","51530","47990"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","Outside London","190","185","39800","38450"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Economics","London","40","40","54130","58370"
"In post","2021","Declared non-disabled","Undeclared","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","London","55","50","51660","47390"
"In post","2021","Declared non-disabled","Undeclared","Finance","Outside London","95","90","37830","36500"
"In post","2021","Declared non-disabled","Undeclared","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","Outside London","60","60","32370","32590"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Inspector of Education and Training","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","London","45","40","37610","30750"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","Outside London","35","35","30320","29060"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","International Trade","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","International Trade","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","International Trade","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","Outside London","30","30","33770","33300"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","London","70","70","53030","54570"
"In post","2021","Declared non-disabled","Undeclared","Legal","Outside London","85","80","46700","46220"
"In post","2021","Declared non-disabled","Undeclared","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Medicine","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Medicine","Outside London","25","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Medicine","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","London","570","535","33130","30320"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","Outside London","2045","1885","28550","26780"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","Overseas","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Research","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Operational Research","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Other","London","75","70","43830","35980"
"In post","2021","Declared non-disabled","Undeclared","Other","Outside London","290","275","29950","26670"
"In post","2021","Declared non-disabled","Undeclared","Other","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Planning Inspectors","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Policy","London","310","300","49470","47920"
"In post","2021","Declared non-disabled","Undeclared","Policy","Outside London","115","110","42810","38820"
"In post","2021","Declared non-disabled","Undeclared","Policy","Overseas","40","40","53750","54470"
"In post","2021","Declared non-disabled","Undeclared","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","London","60","60","49760","50880"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","Outside London","220","215","42270","40580"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","London","30","25","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","Outside London","90","85","36510","33300"
"In post","2021","Declared non-disabled","Undeclared","Property","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Psychology","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Psychology","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","London","20","20","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","Outside London","300","290","39020","37830"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","London","35","35","37520","35060"
"In post","2021","Declared non-disabled","Undeclared","Security","Outside London","105","105","31110","27220"
"In post","2021","Declared non-disabled","Undeclared","Security","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Social Research","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Social Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Tax","London","35","30","41070","37510"
"In post","2021","Declared non-disabled","Undeclared","Tax","Outside London","125","115","37750","31870"
"In post","2021","Declared non-disabled","Undeclared","Tax","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","London","620","570","35460","31060"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Outside London","2690","2345","27260","27570"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Overseas","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Unknown","Unknown","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Veterinarian","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Undeclared","Veterinarian","Outside London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","London","25","25","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","Outside London","65","65","37340","37400"
"In post","2021","Declared non-disabled","Unknown","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","London","35","35","44190","44310"
"In post","2021","Declared non-disabled","Unknown","Communications","Outside London","30","30","36450","35420"
"In post","2021","Declared non-disabled","Unknown","Communications","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Corporate Finance","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Counter Fraud","Outside London","30","30","39070","39490"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","London","55","55","41440","37640"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","Outside London","195","190","37050","35050"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Economics","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Economics","Outside London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Economics","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","London","30","30","45850","42710"
"In post","2021","Declared non-disabled","Unknown","Finance","Outside London","80","75","35020","32730"
"In post","2021","Declared non-disabled","Unknown","Finance","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Human Resources","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Human Resources","Outside London","55","50","36450","32420"
"In post","2021","Declared non-disabled","Unknown","Human Resources","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Inspector of Education and Training","London","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Inspector of Education and Training","Outside London","5","5","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","London","15","15","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","Outside London","10","10","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Declared non-disabled","Unknown","Internal Audit","London","[c]","[c]","[c]","[c]"
