"Status","Year","Disability","Function_of_post","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Unknown","Communications","G7","Female","115","110","54610","54700"
"In post","2021","Unknown","Communications","G7","Male","90","90","54250","53360"
"In post","2021","Unknown","Communications","HEO","Female","280","270","32860","31810"
"In post","2021","Unknown","Communications","HEO","Male","290","290","32530","31810"
"In post","2021","Unknown","Communications","SCS level","Female","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","SCS level","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Communications","SEO","Female","175","170","41010","40650"
"In post","2021","Unknown","Communications","SEO","Male","130","125","40750","39740"
"In post","2021","Unknown","Counter Fraud","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","AO","Female","135","110","21430","21440"
"In post","2021","Unknown","Counter Fraud","AO","Male","100","95","21420","20140"
"In post","2021","Unknown","Counter Fraud","EO","Female","465","430","26990","25560"
"In post","2021","Unknown","Counter Fraud","EO","Male","495","485","26910","25560"
"In post","2021","Unknown","Counter Fraud","G6","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","G6","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","G7","Female","40","35","54180","52580"
"In post","2021","Unknown","Counter Fraud","G7","Male","70","65","54170","52580"
"In post","2021","Unknown","Counter Fraud","HEO","Female","275","260","33050","31810"
"In post","2021","Unknown","Counter Fraud","HEO","Male","385","370","33700","32000"
"In post","2021","Unknown","Counter Fraud","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Counter Fraud","SEO","Female","70","65","39000","38630"
"In post","2021","Unknown","Counter Fraud","SEO","Male","145","140","40060","39410"
"In post","2021","Unknown","Debt","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","AO","Female","785","700","20780","20140"
"In post","2021","Unknown","Debt","AO","Male","700","680","20490","20140"
"In post","2021","Unknown","Debt","EO","Female","135","120","26540","25560"
"In post","2021","Unknown","Debt","EO","Male","110","105","26770","25560"
"In post","2021","Unknown","Debt","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","G7","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Debt","HEO","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Debt","HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Debt","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Debt","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","AA","Female","10","10","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","AA","Male","20","20","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","AO","Female","50","50","22110","21590"
"In post","2021","Unknown","Digital, Data & Technology","AO","Male","60","60","22090","21590"
"In post","2021","Unknown","Digital, Data & Technology","EO","Female","200","190","26940","26410"
"In post","2021","Unknown","Digital, Data & Technology","EO","Male","430","425","27570","26780"
"In post","2021","Unknown","Digital, Data & Technology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","G6","Female","55","55","67040","66850"
"In post","2021","Unknown","Digital, Data & Technology","G6","Male","105","105","67650","65290"
"In post","2021","Unknown","Digital, Data & Technology","G7","Female","225","220","54220","53360"
"In post","2021","Unknown","Digital, Data & Technology","G7","Male","425","425","55520","53530"
"In post","2021","Unknown","Digital, Data & Technology","HEO","Female","280","270","32920","31810"
"In post","2021","Unknown","Digital, Data & Technology","HEO","Male","565","555","33800","32790"
"In post","2021","Unknown","Digital, Data & Technology","SCS level","Female","25","25","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","SCS level","Male","35","35","92110","85000"
"In post","2021","Unknown","Digital, Data & Technology","SEO","Female","250","245","40300","39530"
"In post","2021","Unknown","Digital, Data & Technology","SEO","Male","560","555","40770","39210"
"In post","2021","Unknown","Digital, Data & Technology","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Digital, Data & Technology","Unknown","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Finance","AA","Female","25","15","[c]","[c]"
"In post","2021","Unknown","Finance","AA","Male","45","40","20020","20070"
"In post","2021","Unknown","Finance","AO","Female","215","175","21220","20140"
"In post","2021","Unknown","Finance","AO","Male","135","120","20790","20140"
"In post","2021","Unknown","Finance","EO","Female","170","160","26620","26510"
"In post","2021","Unknown","Finance","EO","Male","115","115","25970","25560"
"In post","2021","Unknown","Finance","G6","Female","40","40","65760","64670"
"In post","2021","Unknown","Finance","G6","Male","50","50","69390","70300"
"In post","2021","Unknown","Finance","G7","Female","120","115","54030","53420"
"In post","2021","Unknown","Finance","G7","Male","120","120","55930","54570"
"In post","2021","Unknown","Finance","HEO","Female","180","175","33120","32790"
"In post","2021","Unknown","Finance","HEO","Male","175","175","32960","32790"
"In post","2021","Unknown","Finance","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Finance","SCS level","Male","25","25","[c]","[c]"
"In post","2021","Unknown","Finance","SEO","Female","170","165","40980","40650"
"In post","2021","Unknown","Finance","SEO","Male","150","145","41020","40600"
"In post","2021","Unknown","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Grants Management","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","AA","Female","20","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Human Resources","AO","Female","200","175","21520","21130"
"In post","2021","Unknown","Human Resources","AO","Male","85","80","21360","20920"
"In post","2021","Unknown","Human Resources","EO","Female","265","250","26970","26670"
"In post","2021","Unknown","Human Resources","EO","Male","130","130","26880","26950"
"In post","2021","Unknown","Human Resources","G6","Female","35","35","65650","64670"
"In post","2021","Unknown","Human Resources","G6","Male","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","G7","Female","120","115","53840","53390"
"In post","2021","Unknown","Human Resources","G7","Male","45","45","53730","53110"
"In post","2021","Unknown","Human Resources","HEO","Female","250","235","33080","32410"
"In post","2021","Unknown","Human Resources","HEO","Male","130","130","33770","32900"
"In post","2021","Unknown","Human Resources","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","SCS level","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Human Resources","SEO","Female","130","120","40000","38790"
"In post","2021","Unknown","Human Resources","SEO","Male","65","65","40210","38770"
"In post","2021","Unknown","Human Resources","Unknown","Female","15","15","[c]","[c]"
"In post","2021","Unknown","Human Resources","Unknown","Male","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","HEO","Female","5","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","HEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SEO","Female","10","5","[c]","[c]"
"In post","2021","Unknown","Internal Audit","SEO","Male","10","10","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Internal Audit","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","AA","Female","140","110","20070","20070"
"In post","2021","Unknown","Legal","AA","Male","130","110","20100","20070"
"In post","2021","Unknown","Legal","AO","Female","820","740","22010","22820"
"In post","2021","Unknown","Legal","AO","Male","265","255","21920","22820"
"In post","2021","Unknown","Legal","EO","Female","585","540","28150","29350"
"In post","2021","Unknown","Legal","EO","Male","235","230","27850","28430"
"In post","2021","Unknown","Legal","G6","Female","150","135","70110","70220"
"In post","2021","Unknown","Legal","G6","Male","105","100","69910","68360"
"In post","2021","Unknown","Legal","G7","Female","535","480","55010","55000"
"In post","2021","Unknown","Legal","G7","Male","310","300","54800","54600"
"In post","2021","Unknown","Legal","HEO","Female","350","340","34450","35230"
"In post","2021","Unknown","Legal","HEO","Male","185","185","34500","35230"
"In post","2021","Unknown","Legal","SCS level","Female","30","25","[c]","[c]"
"In post","2021","Unknown","Legal","SCS level","Male","30","30","[c]","[c]"
"In post","2021","Unknown","Legal","SEO","Female","125","115","40490","39750"
"In post","2021","Unknown","Legal","SEO","Male","75","70","40710","38640"
"In post","2021","Unknown","Legal","Unknown","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Legal","Unknown","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","AA","Female","1175","990","19890","20070"
"In post","2021","Unknown","No function","AA","Male","805","750","20000","20600"
"In post","2021","Unknown","No function","AO","Female","7875","6990","21930","21440"
"In post","2021","Unknown","No function","AO","Male","6925","6675","22920","21440"
"In post","2021","Unknown","No function","EO","Female","3935","3695","28380","27520"
"In post","2021","Unknown","No function","EO","Male","4300","4140","29910","29570"
"In post","2021","Unknown","No function","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","G6","Female","465","445","67520","66230"
"In post","2021","Unknown","No function","G6","Male","530","515","68440","66230"
"In post","2021","Unknown","No function","G6","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","G7","Female","1355","1305","53680","53360"
"In post","2021","Unknown","No function","G7","Male","1515","1495","54420","53380"
"In post","2021","Unknown","No function","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","HEO","Female","3640","3505","32520","31830"
"In post","2021","Unknown","No function","HEO","Male","3625","3540","34100","32200"
"In post","2021","Unknown","No function","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","SCS level","Female","290","270","97910","90000"
"In post","2021","Unknown","No function","SCS level","Male","280","275","100630","93000"
"In post","2021","Unknown","No function","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","SEO","Female","1375","1310","41030","40220"
"In post","2021","Unknown","No function","SEO","Male","1390","1340","42310","40650"
"In post","2021","Unknown","No function","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","No function","Unknown","Female","540","485","24280","22920"
"In post","2021","Unknown","No function","Unknown","Male","175","160","23740","22920"
"In post","2021","Unknown","Project Delivery","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Unknown","Project Delivery","AO","Female","65","60","21800","21440"
"In post","2021","Unknown","Project Delivery","AO","Male","35","35","21810","21440"
"In post","2021","Unknown","Project Delivery","EO","Female","355","325","25630","25560"
"In post","2021","Unknown","Project Delivery","EO","Male","365","360","23190","24520"
"In post","2021","Unknown","Project Delivery","G6","Female","155","150","65810","64840"
