"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Development","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for International Trade","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Transport (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","AA/AO","AO","135","[c]","21930","21010"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","EO","EO","100","[c]","29120","27570"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department for Work and Pensions (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Disclosure Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Disclosure Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Disclosure Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Licensing Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Driver and Vehicle Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education and Skills Funding Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Education Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","ESTYN","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","FCDO Services","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Food Standards Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign and Commonwealth Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Foreign, Commonwealth and Development Office (excl. agencies)","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Forestry and Land Scotland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Actuary's Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Actuary's Department","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Actuary's Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Actuary's Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Actuary's Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Internal Audit Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","G6/G7","G7","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Legal Department","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Property Agency","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Property Agency","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Property Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Property Agency","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Government Property Agency","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","AA/AO","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","Health and Safety Executive","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","AA/AO","AO","45","[c]","21190","21180"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","EO","EO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","SEO/HEO","HEO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Courts and Tribunals Service","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Land Registry","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Prison and Probation Service","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2021","Asian","HM Prison and Probation Service","AA/AO","AO","40","[c]","[c]","[c]"
