"Status","Year","Disability","Parent_department","Responsibility_level_ungrouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","Undeclared","Ministry of Defence","G6","Male","65","60","69810","69800"
"In post","2021","Undeclared","Ministry of Defence","G7","Female","125","120","53100","54540"
"In post","2021","Undeclared","Ministry of Defence","G7","Male","315","310","52300","51080"
"In post","2021","Undeclared","Ministry of Defence","HEO","Female","305","295","33270","33300"
"In post","2021","Undeclared","Ministry of Defence","HEO","Male","545","535","34260","33300"
"In post","2021","Undeclared","Ministry of Defence","SCS level","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","SCS level","Male","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","SEO","Female","205","200","41000","40580"
"In post","2021","Undeclared","Ministry of Defence","SEO","Male","500","490","42010","40980"
"In post","2021","Undeclared","Ministry of Defence","Unknown","Female","30","30","[c]","[c]"
"In post","2021","Undeclared","Ministry of Defence","Unknown","Male","120","120","44390","41800"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","EO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6","Female","10","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","G6","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","G7","Female","25","25","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","G7","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","HEO","Female","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","HEO","Male","20","20","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO","Female","5","5","[c]","[c]"
"In post","2021","Undeclared","Ministry of Housing, Communities and Local Government","SEO","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","AA","Female","535","460","20890","20670"
"In post","2021","Undeclared","Ministry of Justice","AA","Male","585","530","21700","21550"
"In post","2021","Undeclared","Ministry of Justice","AO","Female","1615","1400","25080","23240"
"In post","2021","Undeclared","Ministry of Justice","AO","Male","2425","2235","29680","31650"
"In post","2021","Undeclared","Ministry of Justice","EO","Female","595","555","28650","27380"
"In post","2021","Undeclared","Ministry of Justice","EO","Male","1010","965","31820","33520"
"In post","2021","Undeclared","Ministry of Justice","G6","Female","15","10","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","G6","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","G7","Female","105","100","59470","58130"
"In post","2021","Undeclared","Ministry of Justice","G7","Male","110","105","63380","63410"
"In post","2021","Undeclared","Ministry of Justice","HEO","Female","395","375","33770","33190"
"In post","2021","Undeclared","Ministry of Justice","HEO","Male","525","505","36470","38160"
"In post","2021","Undeclared","Ministry of Justice","SCS level","Female","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","SCS level","Male","15","15","[c]","[c]"
"In post","2021","Undeclared","Ministry of Justice","SEO","Female","290","280","45770","45100"
"In post","2021","Undeclared","Ministry of Justice","SEO","Male","300","295","48970","49870"
"In post","2021","Undeclared","Ministry of Justice","Unknown","Female","375","345","30620","30210"
"In post","2021","Undeclared","Ministry of Justice","Unknown","Male","165","160","29710","30210"
"In post","2021","Undeclared","National Crime Agency","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","HEO","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","National Crime Agency","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Northern Ireland Office","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office for Standards in Education","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Gas and Electricity Markets","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","AA","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","AA","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","G7","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Qualifications and Examinations Regulation","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","EO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","EO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","G6","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","G6","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","G7","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","G7","Male","5","5","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","HEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","HEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","SCS level","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","SCS level","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","SEO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Office of Rail and Road","SEO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","AO","Female","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","AO","Male","[c]","[c]","[c]","[c]"
"In post","2021","Undeclared","Other Cabinet Office Agencies","EO","Female","[c]","[c]","[c]","[c]"
