"Status","Year","Age","Disability","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2021","60-64","Declared disabled","Yorkshire and The Humber","Unknown","40","30","26960","25560"
"In post","2021","60-64","Declared non-disabled","East Midlands (England)","Heterosexual / straight","865","715","29320","27130"
"In post","2021","60-64","Declared non-disabled","East Midlands (England)","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","East Midlands (England)","Undeclared","120","100","28760","26670"
"In post","2021","60-64","Declared non-disabled","East Midlands (England)","Unknown","185","135","28280","27570"
"In post","2021","60-64","Declared non-disabled","East of England","Heterosexual / straight","1060","915","29660","27570"
"In post","2021","60-64","Declared non-disabled","East of England","LGBO","15","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","East of England","Undeclared","155","125","29900","27570"
"In post","2021","60-64","Declared non-disabled","East of England","Unknown","180","150","30220","28130"
"In post","2021","60-64","Declared non-disabled","London","Heterosexual / straight","2880","2580","41920","34750"
"In post","2021","60-64","Declared non-disabled","London","LGBO","100","85","41680","36230"
"In post","2021","60-64","Declared non-disabled","London","Undeclared","410","355","40320","31880"
"In post","2021","60-64","Declared non-disabled","London","Unknown","505","440","37490","31880"
"In post","2021","60-64","Declared non-disabled","North East (England)","Heterosexual / straight","1315","985","27000","22210"
"In post","2021","60-64","Declared non-disabled","North East (England)","LGBO","30","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","North East (England)","Undeclared","150","110","25700","21440"
"In post","2021","60-64","Declared non-disabled","North East (England)","Unknown","395","280","24960","21440"
"In post","2021","60-64","Declared non-disabled","North West (England)","Heterosexual / straight","2185","1745","28790","27120"
"In post","2021","60-64","Declared non-disabled","North West (England)","LGBO","60","50","28640","25560"
"In post","2021","60-64","Declared non-disabled","North West (England)","Undeclared","270","210","29590","27370"
"In post","2021","60-64","Declared non-disabled","North West (England)","Unknown","620","465","26860","26120"
"In post","2021","60-64","Declared non-disabled","Northern Ireland","Heterosexual / straight","140","120","28030","22330"
"In post","2021","60-64","Declared non-disabled","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Northern Ireland","Undeclared","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Northern Ireland","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Overseas","Heterosexual / straight","115","115","56360","54540"
"In post","2021","60-64","Declared non-disabled","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Overseas","Undeclared","15","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Overseas","Unknown","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scotland","Heterosexual / straight","1615","1320","30600","27570"
"In post","2021","60-64","Declared non-disabled","Scotland","LGBO","20","15","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Scotland","Undeclared","190","145","29690","26780"
"In post","2021","60-64","Declared non-disabled","Scotland","Unknown","490","385","31050","27570"
"In post","2021","60-64","Declared non-disabled","South East (England)","Heterosexual / straight","2095","1800","30810","27570"
"In post","2021","60-64","Declared non-disabled","South East (England)","LGBO","60","50","27490","27470"
"In post","2021","60-64","Declared non-disabled","South East (England)","Undeclared","280","235","31010","28130"
"In post","2021","60-64","Declared non-disabled","South East (England)","Unknown","290","230","29850","27570"
"In post","2021","60-64","Declared non-disabled","South West (England)","Heterosexual / straight","1935","1680","34200","29570"
"In post","2021","60-64","Declared non-disabled","South West (England)","LGBO","30","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","South West (England)","Undeclared","270","215","34550","30230"
"In post","2021","60-64","Declared non-disabled","South West (England)","Unknown","280","215","30880","27570"
"In post","2021","60-64","Declared non-disabled","Unknown","Heterosexual / straight","60","55","34460","30330"
"In post","2021","60-64","Declared non-disabled","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Unknown","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Unknown","Unknown","15","10","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wales","Heterosexual / straight","1370","1105","32480","27570"
"In post","2021","60-64","Declared non-disabled","Wales","LGBO","25","20","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","Wales","Undeclared","350","260","27430","21590"
"In post","2021","60-64","Declared non-disabled","Wales","Unknown","230","165","27580","27130"
"In post","2021","60-64","Declared non-disabled","West Midlands (England)","Heterosexual / straight","1185","995","29620","27380"
"In post","2021","60-64","Declared non-disabled","West Midlands (England)","LGBO","30","25","[c]","[c]"
"In post","2021","60-64","Declared non-disabled","West Midlands (England)","Undeclared","150","115","29630","27570"
"In post","2021","60-64","Declared non-disabled","West Midlands (England)","Unknown","345","270","28510","26750"
"In post","2021","60-64","Declared non-disabled","Yorkshire and The Humber","Heterosexual / straight","1425","1145","30320","27570"
"In post","2021","60-64","Declared non-disabled","Yorkshire and The Humber","LGBO","30","25","33350","30450"
"In post","2021","60-64","Declared non-disabled","Yorkshire and The Humber","Undeclared","190","150","28800","27570"
"In post","2021","60-64","Declared non-disabled","Yorkshire and The Humber","Unknown","290","210","28740","27570"
"In post","2021","60-64","Undeclared","East Midlands (England)","Heterosexual / straight","55","50","25570","21710"
"In post","2021","60-64","Undeclared","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","East Midlands (England)","Undeclared","60","50","27420","26750"
"In post","2021","60-64","Undeclared","East Midlands (England)","Unknown","25","20","[c]","[c]"
"In post","2021","60-64","Undeclared","East of England","Heterosexual / straight","75","65","27880","25840"
"In post","2021","60-64","Undeclared","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","East of England","Undeclared","90","80","30350","27380"
"In post","2021","60-64","Undeclared","East of England","Unknown","40","30","27660","29270"
"In post","2021","60-64","Undeclared","London","Heterosexual / straight","145","130","38270","31060"
"In post","2021","60-64","Undeclared","London","LGBO","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","London","Undeclared","155","135","42850","35590"
"In post","2021","60-64","Undeclared","London","Unknown","85","75","35660","32740"
"In post","2021","60-64","Undeclared","North East (England)","Heterosexual / straight","70","55","30170","29890"
"In post","2021","60-64","Undeclared","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","North East (England)","Undeclared","40","30","29620","27330"
"In post","2021","60-64","Undeclared","North East (England)","Unknown","45","30","28080","31650"
"In post","2021","60-64","Undeclared","North West (England)","Heterosexual / straight","125","100","27420","26140"
"In post","2021","60-64","Undeclared","North West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","North West (England)","Undeclared","120","90","30810","27380"
"In post","2021","60-64","Undeclared","North West (England)","Unknown","65","45","28830","29090"
"In post","2021","60-64","Undeclared","Northern Ireland","Heterosexual / straight","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","Northern Ireland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Northern Ireland","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Northern Ireland","Unknown","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","Heterosexual / straight","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Overseas","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","Scotland","Heterosexual / straight","65","55","28160","26550"
"In post","2021","60-64","Undeclared","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Scotland","Undeclared","55","40","31290","26670"
"In post","2021","60-64","Undeclared","Scotland","Unknown","10","10","[c]","[c]"
"In post","2021","60-64","Undeclared","South East (England)","Heterosexual / straight","165","140","29570","27570"
"In post","2021","60-64","Undeclared","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","South East (England)","Undeclared","150","125","32200","29340"
"In post","2021","60-64","Undeclared","South East (England)","Unknown","65","50","28620","27850"
"In post","2021","60-64","Undeclared","South West (England)","Heterosexual / straight","95","85","35190","31650"
"In post","2021","60-64","Undeclared","South West (England)","LGBO","5","5","[c]","[c]"
"In post","2021","60-64","Undeclared","South West (England)","Undeclared","145","130","36270","33160"
"In post","2021","60-64","Undeclared","South West (England)","Unknown","30","25","31820","31650"
"In post","2021","60-64","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wales","Heterosexual / straight","65","50","28140","27030"
"In post","2021","60-64","Undeclared","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Wales","Undeclared","100","75","28410","27130"
"In post","2021","60-64","Undeclared","Wales","Unknown","30","20","[c]","[c]"
"In post","2021","60-64","Undeclared","West Midlands (England)","Heterosexual / straight","90","75","26920","25250"
"In post","2021","60-64","Undeclared","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","West Midlands (England)","Undeclared","60","50","31220","27570"
"In post","2021","60-64","Undeclared","West Midlands (England)","Unknown","30","25","27730","27380"
"In post","2021","60-64","Undeclared","Yorkshire and The Humber","Heterosexual / straight","85","70","27410","26750"
"In post","2021","60-64","Undeclared","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Undeclared","Yorkshire and The Humber","Undeclared","60","50","29410","26670"
"In post","2021","60-64","Undeclared","Yorkshire and The Humber","Unknown","40","25","28620","31650"
"In post","2021","60-64","Unknown","East Midlands (England)","Heterosexual / straight","45","35","28720","26510"
"In post","2021","60-64","Unknown","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East Midlands (England)","Unknown","100","85","27470","21440"
"In post","2021","60-64","Unknown","East of England","Heterosexual / straight","65","60","33310","26070"
"In post","2021","60-64","Unknown","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2021","60-64","Unknown","East of England","Undeclared","5","5","[c]","[c]"
"In post","2021","60-64","Unknown","East of England","Unknown","130","110","33790","28130"
"In post","2021","60-64","Unknown","London","Heterosexual / straight","150","135","44610","38670"
