"Status","Year","Age","Ethnicity","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2021","20-29","White","Male","LGBO","105","[c]","25950","22890"
"Leaver CS","2021","20-29","White","Male","Undeclared","40","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Male","Unknown","145","[c]","25440","22700"
"Leaver CS","2021","20-29","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","20-29","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Female","Heterosexual / straight","95","[c]","31080","27710"
"Leaver CS","2021","30-39","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Male","Heterosexual / straight","100","[c]","30830","27610"
"Leaver CS","2021","30-39","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Female","Heterosexual / straight","55","[c]","30280","26750"
"Leaver CS","2021","30-39","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Male","Heterosexual / straight","50","[c]","33690","28370"
"Leaver CS","2021","30-39","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Male","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Female","Heterosexual / straight","35","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Female","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Female","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Undeclared","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Female","Unknown","35","[c]","28750","24310"
"Leaver CS","2021","30-39","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Male","Undeclared","45","[c]","40080","38120"
"Leaver CS","2021","30-39","Undeclared","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Undeclared","25","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Female","Unknown","600","[c]","32220","27570"
"Leaver CS","2021","30-39","Unknown","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Male","Unknown","580","[c]","33400","29690"
"Leaver CS","2021","30-39","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Female","Heterosexual / straight","765","[c]","33300","28590"
"Leaver CS","2021","30-39","White","Female","LGBO","75","[c]","30610","27780"
"Leaver CS","2021","30-39","White","Female","Undeclared","60","[c]","32980","27570"
"Leaver CS","2021","30-39","White","Female","Unknown","240","[c]","29700","27570"
"Leaver CS","2021","30-39","White","Male","Heterosexual / straight","715","[c]","35480","31060"
"Leaver CS","2021","30-39","White","Male","LGBO","55","[c]","39340","35390"
"Leaver CS","2021","30-39","White","Male","Undeclared","55","[c]","39530","33770"
"Leaver CS","2021","30-39","White","Male","Unknown","140","[c]","35970","35330"
"Leaver CS","2021","30-39","White","Unknown","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","30-39","White","Unknown","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Female","Heterosexual / straight","70","[c]","37020","31780"
"Leaver CS","2021","40-49","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Female","Unknown","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Male","Heterosexual / straight","60","[c]","38770","36960"
"Leaver CS","2021","40-49","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Male","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Male","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Female","Heterosexual / straight","40","[c]","32830","30150"
"Leaver CS","2021","40-49","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Female","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Male","Heterosexual / straight","40","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Chinese","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Mixed","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Female","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Male","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Other ethnicity","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Undeclared","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Female","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Undeclared","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Undeclared","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Female","Unknown","485","[c]","35590","27570"
"Leaver CS","2021","40-49","Unknown","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Male","Unknown","400","[c]","36860","28750"
"Leaver CS","2021","40-49","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Female","Heterosexual / straight","665","[c]","35310","28650"
"Leaver CS","2021","40-49","White","Female","LGBO","35","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Female","Undeclared","75","[c]","34660","30390"
"Leaver CS","2021","40-49","White","Female","Unknown","360","[c]","33190","26890"
"Leaver CS","2021","40-49","White","Male","Heterosexual / straight","545","[c]","37810","31210"
"Leaver CS","2021","40-49","White","Male","LGBO","40","[c]","38380","37800"
"Leaver CS","2021","40-49","White","Male","Undeclared","40","[c]","41670","29570"
"Leaver CS","2021","40-49","White","Male","Unknown","180","[c]","39070","27570"
"Leaver CS","2021","40-49","White","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","40-49","White","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Female","Heterosexual / straight","45","[c]","37190","30070"
"Leaver CS","2021","50-59","Asian","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Female","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Female","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Male","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Male","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Asian","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Female","Heterosexual / straight","55","[c]","38380","30020"
"Leaver CS","2021","50-59","Black","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Female","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Male","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Male","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Male","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Male","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Black","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Female","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Female","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Female","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2021","50-59","Chinese","Male","LGBO","[c]","[c]","[c]","[c]"
